tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,hand_r,hand_l,surface_clay,surface_hard,surface_carpet,surface_grass,round_RR,round_R128,round_R64,round_R32,round_R16,round_QF,round_SF,round_F
2013-540,Wimbledon,Grass,128,G,20130624,58,105723,,,Andrey Kuznetsov,R,185.0,RUS,22.3353867214,78.0,663.0,103656,,,Albert Montanes,R,175.0,ESP,32.5749486653,51.0,862.0,6-3 6-4 3-6 6-3,5,R128,114.0,21.0,3.0,107.0,67.0,56.0,21.0,19.0,7.0,9.0,7.0,8.0,115.0,84.0,59.0,14.0,18.0,12.0,16.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,59,105577,,,Vasek Pospisil,R,193.0,CAN,23.0034223135,103.0,546.0,102967,,Q,Marc Gicquel,R,188.0,FRA,36.2354551677,131.0,438.0,6-3 6-2 7-6(3),5,R128,108.0,25.0,3.0,88.0,62.0,56.0,11.0,15.0,5.0,6.0,7.0,6.0,119.0,70.0,41.0,27.0,14.0,8.0,12.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,60,104022,20.0,,Mikhail Youzhny,R,183.0,RUS,30.9979466119,26.0,1415.0,104898,,,Robin Haase,R,190.0,NED,26.2176591376,58.0,797.0,6-4 7-5 7-5,5,R128,138.0,9.0,3.0,92.0,62.0,53.0,17.0,17.0,2.0,2.0,7.0,2.0,123.0,84.0,61.0,15.0,17.0,18.0,21.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,61,103990,32.0,,Tommy Robredo,R,180.0,ESP,31.1485284052,29.0,1355.0,104166,,,Alex Bogomolov Jr,R,178.0,RUS,30.1711156742,81.0,622.0,6-2 6-2 6-4,5,R128,87.0,6.0,0.0,65.0,50.0,40.0,12.0,13.0,0.0,0.0,1.0,4.0,75.0,59.0,35.0,8.0,13.0,9.0,14.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,62,103917,,WC,Nicolas Mahut,R,190.0,FRA,31.4223134839,124.0,460.0,104225,,,Jan Hajek,R,180.0,CZE,29.8809034908,96.0,564.0,6-2 6-4 6-3,5,R128,90.0,17.0,3.0,68.0,49.0,44.0,10.0,13.0,1.0,1.0,4.0,0.0,79.0,55.0,34.0,14.0,14.0,3.0,8.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,63,104229,,,Yen Hsun Lu,R,180.0,TPE,29.8617385352,75.0,683.0,104868,,WC,James Ward,R,190.0,GBR,26.3709787817,219.0,218.0,6-7(4) 6-4 7-6(11) 7-6(4),5,R128,215.0,12.0,3.0,169.0,113.0,85.0,31.0,23.0,12.0,13.0,18.0,4.0,168.0,104.0,77.0,35.0,23.0,13.0,15.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,64,104918,2.0,,Andy Murray,R,190.0,GBR,26.1108829569,2.0,8560.0,103794,,,Benjamin Becker,R,178.0,GER,32.0219028063,92.0,570.0,6-4 6-3 6-2,5,R128,113.0,11.0,2.0,86.0,49.0,39.0,20.0,14.0,4.0,5.0,5.0,1.0,79.0,47.0,29.0,14.0,13.0,5.0,10.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,65,104925,1.0,,Novak Djokovic,R,188.0,SRB,26.0917180014,1.0,11830.0,104035,,Q,Bobby Reynolds,R,183.0,USA,30.9377138946,156.0,346.0,7-6(2) 6-3 6-1,5,R64,114.0,12.0,0.0,73.0,43.0,39.0,22.0,14.0,0.0,0.0,8.0,5.0,121.0,82.0,53.0,15.0,14.0,14.0,18.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,66,104871,28.0,,Jeremy Chardy,R,188.0,FRA,26.3627652293,25.0,1441.0,105526,,Q,Jan Lennard Struff,R,,GER,23.1649555099,115.0,489.0,6-2 5-7 7-6(6) 7-6(4),5,R64,181.0,23.0,9.0,134.0,85.0,67.0,31.0,22.0,3.0,5.0,12.0,5.0,152.0,86.0,64.0,35.0,22.0,7.0,10.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,67,103852,,,Feliciano Lopez,L,188.0,ESP,31.7590691307,32.0,1245.0,103908,,,Paul Henri Mathieu,R,185.0,FRA,31.446954141,82.0,616.0,6-3 5-1 RET,5,R64,56.0,13.0,1.0,33.0,21.0,19.0,9.0,7.0,0.0,0.0,3.0,4.0,47.0,21.0,13.0,12.0,8.0,2.0,6.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,68,103163,13.0,,Tommy Haas,R,188.0,GER,35.2251882272,13.0,2425.0,104499,,Q,Jimmy Wang,R,178.0,TPE,28.372347707,151.0,358.0,6-3 6-2 7-5,5,R64,91.0,14.0,2.0,74.0,40.0,38.0,23.0,15.0,0.0,0.0,7.0,3.0,89.0,62.0,40.0,12.0,14.0,4.0,8.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,69,104755,9.0,,Richard Gasquet,R,185.0,FRA,27.0171115674,9.0,3135.0,104424,,Q,Go Soeda,R,178.0,JPN,28.7994524298,129.0,442.0,6-0 6-3 6-7(5) 6-3,5,R64,148.0,11.0,5.0,107.0,61.0,47.0,23.0,19.0,2.0,6.0,2.0,3.0,124.0,69.0,45.0,20.0,17.0,9.0,18.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,70,106071,,,Bernard Tomic,R,193.0,AUS,20.6735112936,59.0,780.0,103484,,,James Blake,R,185.0,USA,33.4893908282,87.0,583.0,6-3 6-4 7-5,5,R64,96.0,4.0,0.0,99.0,71.0,54.0,13.0,16.0,3.0,5.0,11.0,4.0,94.0,55.0,37.0,16.0,15.0,3.0,8.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,71,104731,27.0,,Kevin Anderson,R,203.0,RSA,27.1019849418,23.0,1510.0,104308,,Q,Michal Przysiezny,R,185.0,POL,29.3524982888,127.0,445.0,6-4 7-6(2) 6-4,5,R64,111.0,15.0,2.0,85.0,59.0,49.0,18.0,16.0,0.0,1.0,6.0,4.0,98.0,59.0,42.0,21.0,16.0,3.0,6.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,72,104607,7.0,,Tomas Berdych,R,196.0,CZE,27.7672826831,6.0,4515.0,104978,,,Daniel Brands,R,196.0,GER,25.9383983573,57.0,803.0,7-6(6) 6-4 6-2,5,R64,111.0,15.0,1.0,81.0,47.0,40.0,26.0,15.0,0.0,1.0,19.0,1.0,101.0,76.0,53.0,11.0,15.0,7.0,11.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,73,103970,4.0,,David Ferrer,R,175.0,ESP,31.227926078,4.0,7220.0,105138,,,Roberto Bautista Agut,R,,ESP,25.1937029432,60.0,778.0,6-3 3-6 7-6(4) 7-5,5,R64,179.0,6.0,4.0,131.0,84.0,64.0,22.0,21.0,3.0,7.0,2.0,1.0,142.0,108.0,67.0,20.0,21.0,8.0,13.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,74,105238,26.0,,Alexandr Dolgopolov,R,180.0,UKR,24.6269678303,24.0,1500.0,105053,,,Santiago Giraldo,R,188.0,COL,25.5742642026,91.0,570.0,6-4 7-5 6-3,5,R64,95.0,13.0,4.0,76.0,48.0,43.0,17.0,16.0,0.0,1.0,10.0,2.0,102.0,64.0,43.0,16.0,15.0,10.0,14.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,75,104997,,,Igor Sijsling,R,190.0,NED,25.8507871321,64.0,747.0,105683,17.0,,Milos Raonic,R,196.0,CAN,22.4914442163,15.0,2225.0,7-5 6-4 7-6(4),5,R64,129.0,17.0,2.0,94.0,63.0,52.0,23.0,17.0,4.0,4.0,22.0,4.0,109.0,74.0,57.0,17.0,17.0,3.0,5.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,76,104471,,,Ivan Dodig,R,183.0,CRO,28.4736481862,49.0,888.0,106045,,Q,Denis Kudla,R,180.0,USA,20.8514715948,105.0,538.0,6-1 7-6(4) 7-5,5,R64,126.0,24.0,4.0,114.0,70.0,55.0,22.0,16.0,5.0,7.0,3.0,5.0,106.0,60.0,39.0,24.0,15.0,8.0,13.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,77,105453,12.0,,Kei Nishikori,R,178.0,JPN,23.485284052,11.0,2495.0,104919,,,Leonardo Mayer,R,188.0,ARG,26.1108829569,84.0,611.0,7-6(5) 6-4 6-2,5,R64,142.0,2.0,5.0,106.0,71.0,51.0,19.0,15.0,3.0,5.0,5.0,5.0,106.0,69.0,44.0,15.0,15.0,7.0,12.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,78,104312,23.0,,Andreas Seppi,R,190.0,ITA,29.3388090349,28.0,1380.0,103566,,,Michael Llodra,L,190.0,FRA,33.1006160164,53.0,844.0,7-5 RET,5,R64,49.0,1.0,0.0,45.0,28.0,16.0,12.0,6.0,0.0,1.0,6.0,1.0,36.0,23.0,17.0,4.0,6.0,4.0,6.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,79,104813,,,Grega Zemlja,R,183.0,SLO,26.7351129363,55.0,816.0,105777,29.0,,Grigor Dimitrov,R,188.0,BUL,22.1081451061,31.0,1330.0,3-6 7-6(4) 3-6 6-4 11-9,5,R64,244.0,19.0,5.0,188.0,105.0,83.0,48.0,29.0,16.0,18.0,22.0,6.0,190.0,126.0,99.0,37.0,31.0,8.0,10.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,80,105223,8.0,,Juan Martin Del Potro,R,198.0,ARG,24.7501711157,8.0,3960.0,105028,,,Jesse Levine,L,175.0,CAN,25.6919917864,112.0,503.0,6-2 7-6(7) 6-3,5,R64,119.0,13.0,0.0,86.0,59.0,46.0,16.0,15.0,2.0,3.0,13.0,7.0,100.0,61.0,41.0,16.0,14.0,7.0,11.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,81,103997,,,Lukasz Kubot,R,190.0,POL,31.1074606434,130.0,440.0,104327,,,Steve Darcis,R,178.0,BEL,29.2813141684,135.0,418.0, W/O,5,R64,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,82,105332,25.0,,Benoit Paire,R,196.0,FRA,24.128678987,27.0,1380.0,103565,,Q,Stephane Robert,R,185.0,FRA,33.1033538672,165.0,316.0,6-4 7-5 6-4,5,R64,100.0,12.0,2.0,105.0,60.0,49.0,23.0,16.0,4.0,4.0,4.0,4.0,98.0,60.0,42.0,23.0,16.0,3.0,6.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,83,105173,,,Adrian Mannarino,L,183.0,FRA,24.9856262834,111.0,511.0,104545,18.0,,John Isner,R,206.0,USA,28.1615331964,21.0,1735.0,1-1 RET,5,R64,15.0,1.0,1.0,5.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,84,104460,,Q,Dustin Brown,R,196.0,GER,28.5420944559,189.0,261.0,103720,,,Lleyton Hewitt,R,180.0,AUS,32.3285420945,70.0,710.0,6-4 6-4 6-7(3) 6-2,5,R64,146.0,21.0,5.0,146.0,93.0,71.0,25.0,20.0,9.0,10.0,12.0,4.0,130.0,72.0,52.0,29.0,20.0,1.0,6.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,85,104597,15.0,,Nicolas Almagro,R,183.0,ESP,27.8412046543,16.0,2195.0,105558,,,Guillaume Rufin,R,188.0,FRA,23.0800821355,85.0,589.0,7-5 6-7(6) 6-3 6-4,5,R64,149.0,21.0,4.0,125.0,86.0,71.0,20.0,22.0,1.0,3.0,17.0,6.0,123.0,78.0,63.0,18.0,21.0,5.0,10.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,86,105668,24.0,,Jerzy Janowicz,R,203.0,POL,22.6119096509,22.0,1549.0,103285,,,Radek Stepanek,R,185.0,CZE,34.5735797399,45.0,920.0,6-2 5-3 RET,5,R64,75.0,7.0,2.0,42.0,28.0,26.0,7.0,8.0,0.0,0.0,1.0,3.0,65.0,40.0,26.0,10.0,8.0,5.0,8.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,87,103781,,,Jurgen Melzer,L,183.0,AUT,32.090349076,37.0,1085.0,104714,,Q,Julian Reister,R,188.0,GER,27.227926078,121.0,461.0,3-6 7-6(2) 7-6(5) 6-2,5,R64,166.0,12.0,1.0,138.0,89.0,60.0,33.0,20.0,8.0,9.0,10.0,5.0,147.0,103.0,68.0,27.0,21.0,10.0,12.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,88,104660,,,Sergiy Stakhovsky,R,193.0,UKR,27.4633812457,116.0,488.0,103819,3.0,,Roger Federer,R,185.0,SUI,31.8767967146,3.0,7740.0,6-7(5) 7-6(5) 7-5 7-6(5),5,R64,180.0,17.0,2.0,165.0,109.0,83.0,36.0,24.0,7.0,8.0,16.0,1.0,158.0,114.0,91.0,24.0,24.0,5.0,7.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,89,105208,,,Ernests Gulbis,R,190.0,LAT,24.8158795346,39.0,1026.0,104542,6.0,,Jo Wilfried Tsonga,R,188.0,FRA,28.1861738535,7.0,4155.0,3-6 6-3 6-3 RET,5,R64,119.0,12.0,8.0,85.0,52.0,40.0,17.0,14.0,8.0,10.0,9.0,5.0,84.0,57.0,40.0,13.0,13.0,5.0,8.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,90,104269,,,Fernando Verdasco,L,188.0,ESP,29.607118412,54.0,825.0,103898,31.0,,Julien Benneteau,R,185.0,FRA,31.5099247091,33.0,1200.0,7-6(1) 7-6(4) 6-4,5,R64,153.0,15.0,4.0,97.0,53.0,48.0,27.0,17.0,1.0,2.0,7.0,3.0,126.0,78.0,55.0,24.0,17.0,7.0,9.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,91,104338,22.0,,Juan Monaco,R,185.0,ARG,29.2375085558,20.0,1740.0,104330,,,Rajeev Ram,R,193.0,USA,29.2676249144,86.0,586.0,5-7 6-2 6-4 6-2,5,R64,136.0,7.0,0.0,102.0,69.0,54.0,24.0,19.0,2.0,3.0,10.0,3.0,133.0,102.0,68.0,11.0,19.0,9.0,14.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,92,104932,,,Kenny De Schepper,L,203.0,FRA,26.0725530459,80.0,627.0,105227,10.0,,Marin Cilic,R,198.0,CRO,24.7364818617,12.0,2470.0, W/O,5,R64,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,93,104678,,,Viktor Troicki,R,193.0,SRB,27.3675564682,44.0,935.0,105723,,,Andrey Kuznetsov,R,185.0,RUS,22.3353867214,78.0,663.0,6-4 6-3 6-4,5,R64,89.0,15.0,4.0,79.0,50.0,43.0,16.0,15.0,0.0,1.0,3.0,3.0,78.0,51.0,34.0,15.0,14.0,8.0,12.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,94,104022,20.0,,Mikhail Youzhny,R,183.0,RUS,30.9979466119,26.0,1415.0,105577,,,Vasek Pospisil,R,193.0,CAN,23.0034223135,103.0,546.0,6-2 6-7(3) 7-6(7) 3-6 6-4,5,R64,216.0,8.0,2.0,163.0,104.0,76.0,39.0,25.0,5.0,7.0,26.0,2.0,158.0,100.0,83.0,25.0,26.0,3.0,7.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,95,103990,32.0,,Tommy Robredo,R,180.0,ESP,31.1485284052,29.0,1355.0,103917,,WC,Nicolas Mahut,R,190.0,FRA,31.4223134839,124.0,460.0,7-6(3) 6-1 7-6(5),5,R64,123.0,9.0,3.0,100.0,63.0,52.0,28.0,16.0,2.0,2.0,17.0,3.0,94.0,61.0,48.0,18.0,15.0,3.0,5.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,96,104918,2.0,,Andy Murray,R,190.0,GBR,26.1108829569,2.0,8560.0,104229,,,Yen Hsun Lu,R,180.0,TPE,29.8617385352,75.0,683.0,6-3 6-3 7-5,5,R64,121.0,11.0,1.0,82.0,52.0,44.0,20.0,15.0,3.0,3.0,1.0,5.0,108.0,71.0,49.0,13.0,15.0,11.0,15.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,97,104925,1.0,,Novak Djokovic,R,188.0,SRB,26.0917180014,1.0,11830.0,104871,28.0,,Jeremy Chardy,R,188.0,FRA,26.3627652293,25.0,1441.0,6-3 6-2 6-2,5,R32,86.0,8.0,1.0,58.0,43.0,40.0,12.0,13.0,0.0,0.0,6.0,4.0,89.0,59.0,32.0,15.0,12.0,11.0,16.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,98,103163,13.0,,Tommy Haas,R,188.0,GER,35.2251882272,13.0,2425.0,103852,,,Feliciano Lopez,L,188.0,ESP,31.7590691307,32.0,1245.0,4-6 6-2 7-5 6-4,5,R32,142.0,18.0,2.0,111.0,84.0,63.0,18.0,20.0,8.0,10.0,14.0,3.0,125.0,67.0,48.0,30.0,20.0,5.0,10.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,99,106071,,,Bernard Tomic,R,193.0,AUS,20.6735112936,59.0,780.0,104755,9.0,,Richard Gasquet,R,185.0,FRA,27.0171115674,9.0,3135.0,7-6(7) 5-7 7-5 7-6(5),5,R32,166.0,19.0,1.0,166.0,134.0,101.0,15.0,24.0,7.0,8.0,15.0,3.0,141.0,97.0,83.0,27.0,24.0,6.0,7.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,100,104607,7.0,,Tomas Berdych,R,196.0,CZE,27.7672826831,6.0,4515.0,104731,27.0,,Kevin Anderson,R,203.0,RSA,27.1019849418,23.0,1510.0,3-6 6-3 6-4 7-5,5,R32,176.0,11.0,5.0,124.0,66.0,54.0,27.0,20.0,11.0,14.0,19.0,3.0,121.0,73.0,53.0,25.0,20.0,13.0,18.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,101,103970,4.0,,David Ferrer,R,175.0,ESP,31.227926078,4.0,7220.0,105238,26.0,,Alexandr Dolgopolov,R,180.0,UKR,24.6269678303,24.0,1500.0,6-7(6) 7-6(2) 2-6 6-1 6-2,5,R32,192.0,6.0,8.0,144.0,101.0,76.0,22.0,24.0,4.0,9.0,15.0,2.0,187.0,110.0,76.0,33.0,23.0,17.0,24.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,102,104471,,,Ivan Dodig,R,183.0,CRO,28.4736481862,49.0,888.0,104997,,,Igor Sijsling,R,190.0,NED,25.8507871321,64.0,747.0,6-0 6-1 1-0 RET,5,R32,46.0,5.0,1.0,36.0,17.0,12.0,17.0,7.0,0.0,0.0,3.0,0.0,42.0,26.0,12.0,4.0,7.0,3.0,9.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,103,104312,23.0,,Andreas Seppi,R,190.0,ITA,29.3388090349,28.0,1380.0,105453,12.0,,Kei Nishikori,R,178.0,JPN,23.485284052,11.0,2495.0,3-6 6-2 6-7(4) 6-1 6-4,5,R32,184.0,9.0,1.0,155.0,93.0,65.0,34.0,24.0,8.0,11.0,3.0,6.0,143.0,98.0,63.0,23.0,22.0,6.0,12.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,104,105223,8.0,,Juan Martin Del Potro,R,198.0,ARG,24.7501711157,8.0,3960.0,104813,,,Grega Zemlja,R,183.0,SLO,26.7351129363,55.0,816.0,7-5 7-6(3) 6-0,5,R32,115.0,10.0,4.0,89.0,54.0,47.0,20.0,15.0,0.0,0.0,14.0,5.0,101.0,68.0,53.0,11.0,15.0,5.0,9.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,105,103997,,,Lukasz Kubot,R,190.0,POL,31.1074606434,130.0,440.0,105332,25.0,,Benoit Paire,R,196.0,FRA,24.128678987,27.0,1380.0,6-1 6-3 6-4,5,R32,114.0,4.0,2.0,88.0,52.0,37.0,21.0,13.0,4.0,5.0,8.0,6.0,77.0,43.0,27.0,13.0,13.0,3.0,9.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,106,105173,,,Adrian Mannarino,L,183.0,FRA,24.9856262834,111.0,511.0,104460,,Q,Dustin Brown,R,196.0,GER,28.5420944559,189.0,261.0,6-4 6-2 7-5,5,R32,99.0,16.0,2.0,88.0,57.0,44.0,20.0,15.0,5.0,5.0,11.0,3.0,98.0,57.0,42.0,16.0,15.0,8.0,12.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,107,105668,24.0,,Jerzy Janowicz,R,203.0,POL,22.6119096509,22.0,1549.0,104597,15.0,,Nicolas Almagro,R,183.0,ESP,27.8412046543,16.0,2195.0,7-6(6) 6-3 6-4,5,R32,107.0,30.0,3.0,87.0,60.0,52.0,16.0,16.0,0.0,1.0,18.0,3.0,107.0,77.0,58.0,8.0,15.0,2.0,5.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,108,103781,,,Jurgen Melzer,L,183.0,AUT,32.090349076,37.0,1085.0,104660,,,Sergiy Stakhovsky,R,193.0,UKR,27.4633812457,116.0,488.0,6-2 2-6 7-5 6-3,5,R32,135.0,9.0,0.0,110.0,74.0,51.0,19.0,18.0,6.0,9.0,14.0,6.0,107.0,66.0,45.0,21.0,19.0,1.0,7.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,109,104269,,,Fernando Verdasco,L,188.0,ESP,29.607118412,54.0,825.0,105208,,,Ernests Gulbis,R,190.0,LAT,24.8158795346,39.0,1026.0,6-2 6-4 6-4,5,R32,105.0,7.0,3.0,75.0,52.0,42.0,16.0,14.0,1.0,1.0,9.0,4.0,82.0,52.0,38.0,11.0,14.0,3.0,7.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,110,104932,,,Kenny De Schepper,L,203.0,FRA,26.0725530459,80.0,627.0,104338,22.0,,Juan Monaco,R,185.0,ARG,29.2375085558,20.0,1740.0,6-4 7-6(8) 6-4,5,R32,130.0,9.0,2.0,108.0,82.0,62.0,12.0,16.0,4.0,5.0,1.0,1.0,109.0,76.0,50.0,19.0,16.0,8.0,11.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,111,104022,20.0,,Mikhail Youzhny,R,183.0,RUS,30.9979466119,26.0,1415.0,104678,,,Viktor Troicki,R,193.0,SRB,27.3675564682,44.0,935.0,6-3 6-4 7-5,5,R32,125.0,4.0,2.0,90.0,60.0,50.0,15.0,16.0,3.0,4.0,14.0,9.0,96.0,59.0,43.0,15.0,15.0,7.0,11.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,112,104918,2.0,,Andy Murray,R,190.0,GBR,26.1108829569,2.0,8560.0,103990,32.0,,Tommy Robredo,R,180.0,ESP,31.1485284052,29.0,1355.0,6-2 6-4 7-5,5,R32,121.0,9.0,0.0,80.0,52.0,44.0,16.0,15.0,2.0,3.0,6.0,1.0,100.0,67.0,47.0,12.0,15.0,2.0,7.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,113,104925,1.0,,Novak Djokovic,R,188.0,SRB,26.0917180014,1.0,11830.0,103163,13.0,,Tommy Haas,R,188.0,GER,35.2251882272,13.0,2425.0,6-1 6-4 7-6(4),5,R16,132.0,13.0,3.0,89.0,58.0,44.0,17.0,14.0,5.0,7.0,4.0,2.0,107.0,78.0,43.0,14.0,15.0,7.0,13.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,114,104607,7.0,,Tomas Berdych,R,196.0,CZE,27.7672826831,6.0,4515.0,106071,,,Bernard Tomic,R,193.0,AUS,20.6735112936,59.0,780.0,7-6(4) 6-7(5) 6-4 6-4,5,R16,179.0,24.0,5.0,139.0,81.0,68.0,30.0,22.0,6.0,7.0,19.0,2.0,170.0,120.0,82.0,22.0,22.0,12.0,15.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,115,103970,4.0,,David Ferrer,R,175.0,ESP,31.227926078,4.0,7220.0,104471,,,Ivan Dodig,R,183.0,CRO,28.4736481862,49.0,888.0,6-7(3) 7-6(6) 6-1 6-1,5,R16,167.0,7.0,3.0,125.0,83.0,62.0,29.0,19.0,6.0,6.0,14.0,3.0,148.0,97.0,64.0,25.0,19.0,10.0,15.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-540,Wimbledon,Grass,128,G,20130624,116,105223,8.0,,Juan Martin Del Potro,R,198.0,ARG,24.7501711157,8.0,3960.0,104312,23.0,,Andreas Seppi,R,190.0,ITA,29.3388090349,28.0,1380.0,6-4 7-6(2) 6-3,5,R16,142.0,9.0,1.0,102.0,73.0,55.0,18.0,16.0,2.0,2.0,5.0,4.0,107.0,63.0,47.0,18.0,15.0,9.0,11.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
