tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,hand_r,hand_l,surface_clay,surface_hard,surface_carpet,surface_grass,round_RR,round_R128,round_R64,round_R32,round_R16,round_QF,round_SF,round_F
2006-410,Monte Carlo Masters,Clay,64,M,20060417,48,104745,2.0,,Rafael Nadal,L,185.0,ESP,19.871321013,2.0,4135.0,103444,,WC,Jean Rene Lisnard,R,173.0,MON,26.559890486,154.0,257.0,6-4 6-1,3,R32,88.0,0.0,1.0,48.0,34.0,25.0,8.0,8.0,3.0,4.0,0.0,3.0,54.0,22.0,13.0,13.0,9.0,6.0,11.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2006-410,Monte Carlo Masters,Clay,64,M,20060417,49,103819,1.0,,Roger Federer,R,185.0,SUI,24.6899383984,1.0,6810.0,104112,,Q,Benjamin Balleret,R,185.0,MON,23.2525667351,351.0,88.0,6-3 6-2,3,R16,55.0,3.0,0.0,44.0,30.0,26.0,11.0,9.0,3.0,3.0,2.0,2.0,52.0,34.0,21.0,8.0,8.0,3.0,6.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2006-410,Monte Carlo Masters,Clay,64,M,20060417,50,103970,8.0,,David Ferrer,R,175.0,ESP,24.0410677618,15.0,1485.0,103507,11.0,,Juan Carlos Ferrero,R,183.0,ESP,26.1765913758,26.0,1295.0,6-1 6-7(5) 6-3,3,R16,142.0,0.0,2.0,103.0,67.0,39.0,22.0,15.0,8.0,12.0,1.0,1.0,89.0,65.0,34.0,13.0,13.0,2.0,9.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2006-410,Monte Carlo Masters,Clay,64,M,20060417,51,103344,4.0,,Ivan Ljubicic,R,193.0,CRO,27.0800821355,5.0,2615.0,104468,,WC,Gilles Simon,R,183.0,FRA,21.3032169747,69.0,568.0,6-3 6-2,3,R16,71.0,4.0,1.0,46.0,24.0,17.0,11.0,8.0,1.0,3.0,1.0,3.0,58.0,31.0,14.0,11.0,9.0,2.0,8.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2006-410,Monte Carlo Masters,Clay,64,M,20060417,52,103602,12.0,,Fernando Gonzalez,R,183.0,CHI,25.7166324435,21.0,1420.0,104417,,,Robin Soderling,R,193.0,SWE,21.6728268309,62.0,650.0,6-2 3-1 RET,3,R16,54.0,1.0,2.0,38.0,25.0,20.0,6.0,6.0,3.0,3.0,1.0,1.0,42.0,31.0,18.0,5.0,6.0,1.0,4.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2006-410,Monte Carlo Masters,Clay,64,M,20060417,53,103292,7.0,,Gaston Gaudio,R,175.0,ARG,27.3538672142,8.0,1865.0,103035,,Q,Alessio Di Mauro,L,185.0,ITA,28.6872005476,93.0,428.0,6-2 6-4,3,R16,85.0,1.0,0.0,50.0,34.0,25.0,11.0,9.0,4.0,5.0,3.0,0.0,65.0,35.0,24.0,11.0,9.0,4.0,8.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2006-410,Monte Carlo Masters,Clay,64,M,20060417,54,103990,15.0,,Tommy Robredo,R,180.0,ESP,23.961670089,19.0,1440.0,103900,3.0,,David Nalbandian,R,180.0,ARG,24.2902121834,3.0,2750.0,5-7 6-1 7-5,3,R16,170.0,2.0,0.0,122.0,103.0,57.0,11.0,15.0,11.0,15.0,1.0,9.0,123.0,74.0,49.0,16.0,16.0,6.0,13.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2006-410,Monte Carlo Masters,Clay,64,M,20060417,55,103909,6.0,,Guillermo Coria,R,175.0,ARG,24.257357974,9.0,1690.0,103017,9.0,,Nicolas Kiefer,R,183.0,GER,28.7830253251,13.0,1520.0,6-7(5) 6-4 6-3,3,R16,164.0,0.0,23.0,116.0,71.0,46.0,11.0,16.0,13.0,20.0,3.0,1.0,94.0,44.0,26.0,18.0,15.0,5.0,14.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2006-410,Monte Carlo Masters,Clay,64,M,20060417,56,104745,2.0,,Rafael Nadal,L,185.0,ESP,19.871321013,2.0,4135.0,104019,,,Kristof Vliegen,R,193.0,BEL,23.819301848,57.0,679.0,6-3 6-3,3,R16,105.0,2.0,2.0,61.0,50.0,33.0,5.0,9.0,2.0,3.0,0.0,0.0,60.0,34.0,18.0,12.0,9.0,4.0,8.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2006-410,Monte Carlo Masters,Clay,64,M,20060417,57,103819,1.0,,Roger Federer,R,185.0,SUI,24.6899383984,1.0,6810.0,103970,8.0,,David Ferrer,R,175.0,ESP,24.0410677618,15.0,1485.0,6-1 6-3,3,QF,61.0,3.0,1.0,45.0,28.0,22.0,8.0,8.0,4.0,5.0,1.0,2.0,51.0,31.0,16.0,6.0,8.0,9.0,14.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2006-410,Monte Carlo Masters,Clay,64,M,20060417,58,103602,12.0,,Fernando Gonzalez,R,183.0,CHI,25.7166324435,21.0,1420.0,103344,4.0,,Ivan Ljubicic,R,193.0,CRO,27.0800821355,5.0,2615.0,7-5 6-1,3,QF,107.0,1.0,1.0,55.0,37.0,24.0,13.0,9.0,3.0,4.0,2.0,2.0,79.0,41.0,25.0,14.0,10.0,2.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2006-410,Monte Carlo Masters,Clay,64,M,20060417,59,103292,7.0,,Gaston Gaudio,R,175.0,ARG,27.3538672142,8.0,1865.0,103990,15.0,,Tommy Robredo,R,180.0,ESP,23.961670089,19.0,1440.0,6-1 6-3,3,QF,78.0,1.0,2.0,47.0,26.0,21.0,13.0,8.0,2.0,2.0,1.0,1.0,61.0,37.0,18.0,12.0,8.0,6.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2006-410,Monte Carlo Masters,Clay,64,M,20060417,60,104745,2.0,,Rafael Nadal,L,185.0,ESP,19.871321013,2.0,4135.0,103909,6.0,,Guillermo Coria,R,175.0,ARG,24.257357974,9.0,1690.0,6-2 6-1,3,QF,70.0,4.0,0.0,43.0,33.0,21.0,6.0,7.0,6.0,8.0,0.0,8.0,53.0,36.0,12.0,6.0,8.0,6.0,13.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2006-410,Monte Carlo Masters,Clay,64,M,20060417,61,103819,1.0,,Roger Federer,R,185.0,SUI,24.6899383984,1.0,6810.0,103602,12.0,,Fernando Gonzalez,R,183.0,CHI,25.7166324435,21.0,1420.0,6-2 6-4,3,SF,69.0,3.0,0.0,52.0,36.0,28.0,11.0,9.0,3.0,3.0,0.0,3.0,55.0,37.0,23.0,9.0,9.0,3.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2006-410,Monte Carlo Masters,Clay,64,M,20060417,62,104745,2.0,,Rafael Nadal,L,185.0,ESP,19.871321013,2.0,4135.0,103292,7.0,,Gaston Gaudio,R,175.0,ARG,27.3538672142,8.0,1865.0,5-7 6-1 6-1,3,SF,159.0,0.0,1.0,80.0,52.0,35.0,15.0,13.0,5.0,8.0,0.0,3.0,96.0,54.0,30.0,16.0,13.0,13.0,20.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2006-410,Monte Carlo Masters,Clay,64,M,20060417,63,104745,2.0,,Rafael Nadal,L,185.0,ESP,19.871321013,2.0,4135.0,103819,1.0,,Roger Federer,R,185.0,SUI,24.6899383984,1.0,6810.0,6-2 6-7(2) 6-3 7-6(5),5,F,230.0,1.0,4.0,152.0,106.0,70.0,24.0,21.0,14.0,18.0,3.0,3.0,143.0,86.0,54.0,28.0,20.0,7.0,14.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2006-747,Beijing,Hard,32,A,20060911,1,103344,1.0,,Ivan Ljubicic,R,193.0,CRO,27.4825462012,3.0,3245.0,104424,,,Go Soeda,R,178.0,JPN,22.0150581793,186.0,212.0,6-4 6-2,3,R32,71.0,11.0,3.0,51.0,29.0,22.0,14.0,9.0,0.0,1.0,1.0,5.0,57.0,27.0,18.0,11.0,9.0,6.0,10.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-747,Beijing,Hard,32,A,20060911,2,103240,,,Kevin Kim,R,180.0,USA,28.128678987,89.0,459.0,103709,,,Kristian Pless,R,188.0,DEN,25.5852156057,111.0,391.0,6-2 6-4,3,R32,54.0,6.0,1.0,51.0,26.0,21.0,17.0,9.0,2.0,2.0,8.0,2.0,51.0,30.0,20.0,11.0,9.0,2.0,5.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-747,Beijing,Hard,32,A,20060911,3,103582,,,Michael Berrer,L,193.0,GER,26.1957563313,145.0,292.0,102300,,Q,Gouichi Motomura,R,173.0,JPN,32.7118412047,313.0,116.0,7-5 6-4,3,R32,83.0,6.0,1.0,66.0,41.0,30.0,14.0,11.0,2.0,3.0,2.0,2.0,66.0,41.0,31.0,9.0,11.0,1.0,4.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2006-747,Beijing,Hard,32,A,20060911,4,102703,8.0,,Hyung Taik Lee,R,180.0,KOR,30.688569473,63.0,606.0,103857,,,Igor Kunitsyn,R,180.0,RUS,24.9472963723,119.0,364.0,6-3 6-4,3,R32,67.0,2.0,2.0,57.0,38.0,30.0,12.0,10.0,1.0,2.0,5.0,1.0,51.0,30.0,24.0,6.0,9.0,2.0,5.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-747,Beijing,Hard,32,A,20060911,5,104339,4.0,,Mario Ancic,R,196.0,CRO,22.4503764545,12.0,1800.0,103852,,,Feliciano Lopez,L,188.0,ESP,24.9746748802,81.0,505.0,6-3 3-6 6-3,3,R32,113.0,8.0,0.0,77.0,45.0,37.0,20.0,14.0,4.0,5.0,9.0,3.0,87.0,51.0,35.0,21.0,13.0,3.0,5.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-747,Beijing,Hard,32,A,20060911,6,102999,,,Stefano Galvani,R,178.0,ITA,29.273100616,107.0,395.0,104229,,,Yen Hsun Lu,R,180.0,TPE,23.0773442847,133.0,316.0,6-3 7-6(4),3,R32,93.0,1.0,4.0,72.0,50.0,34.0,12.0,11.0,2.0,4.0,1.0,4.0,72.0,44.0,28.0,13.0,10.0,5.0,8.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-747,Beijing,Hard,32,A,20060911,7,103580,,,Alexander Peya,R,183.0,AUT,26.2067077344,143.0,294.0,102887,,,Ramon Delgado,R,185.0,PAR,29.8234086242,106.0,397.0,6-4 6-2,3,R32,65.0,2.0,1.0,49.0,32.0,24.0,11.0,9.0,1.0,2.0,1.0,3.0,53.0,32.0,19.0,10.0,9.0,3.0,7.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-747,Beijing,Hard,32,A,20060911,8,103103,5.0,,Dominik Hrbaty,R,183.0,SVK,28.6844626968,28.0,1055.0,103573,,,Rik De Voest,R,180.0,RSA,26.2669404517,113.0,388.0,6-1 6-0,3,R32,64.0,3.0,2.0,36.0,20.0,19.0,8.0,6.0,3.0,3.0,2.0,1.0,72.0,41.0,21.0,9.0,7.0,11.0,17.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-747,Beijing,Hard,32,A,20060911,9,103333,7.0,,Ivo Karlovic,R,208.0,CRO,27.5345653662,72.0,556.0,104783,,Q,Mikhail Ledovskikh,R,188.0,RUS,20.0930869268,284.0,135.0,6-2 7-6(2),3,R32,74.0,25.0,1.0,57.0,45.0,40.0,6.0,10.0,1.0,1.0,7.0,5.0,61.0,31.0,21.0,16.0,10.0,1.0,3.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-747,Beijing,Hard,32,A,20060911,10,103821,,,Danai Udomchoke,R,173.0,THA,25.0841889117,122.0,362.0,103843,,,Marco Chiudinelli,R,185.0,SUI,25.0020533881,188.0,210.0,0-6 6-2 6-3,3,R32,120.0,5.0,2.0,75.0,43.0,32.0,13.0,11.0,4.0,7.0,10.0,0.0,102.0,55.0,34.0,21.0,12.0,14.0,18.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-747,Beijing,Hard,32,A,20060911,11,104499,,,Jimmy Wang,R,178.0,TPE,21.5879534565,130.0,329.0,104501,,WC,Xin Yuan Yu,L,,CHN,21.5742642026,540.0,47.0,6-1 6-4,3,R32,71.0,5.0,0.0,47.0,31.0,24.0,8.0,8.0,4.0,5.0,4.0,2.0,52.0,27.0,16.0,8.0,9.0,3.0,8.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-747,Beijing,Hard,32,A,20060911,12,104571,3.0,,Marcos Baghdatis,R,183.0,CYP,21.234770705,9.0,1952.0,103823,,,Denis Gremelmayr,L,183.0,GER,25.0704996578,97.0,424.0,4-6 6-1 7-6(5),3,R32,130.0,4.0,5.0,104.0,43.0,34.0,32.0,15.0,9.0,11.0,2.0,2.0,90.0,60.0,37.0,19.0,14.0,3.0,6.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-747,Beijing,Hard,32,A,20060911,13,103387,6.0,,Paradorn Srichaphan,R,185.0,THA,27.2443531828,47.0,780.0,102783,,,Rainer Schuettler,R,180.0,GER,30.379192334,86.0,474.0,6-3 6-3,3,R32,67.0,7.0,3.0,53.0,23.0,18.0,21.0,9.0,2.0,2.0,4.0,2.0,55.0,33.0,20.0,11.0,9.0,5.0,8.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-747,Beijing,Hard,32,A,20060911,14,102667,,Q,Satoshi Iwabuchi,L,175.0,JPN,30.9295003422,428.0,69.0,103516,,,Nathan Healey,R,180.0,AUS,26.5379876797,195.0,205.0,6-1 7-6(5),3,R32,86.0,2.0,0.0,62.0,46.0,32.0,12.0,10.0,2.0,3.0,4.0,8.0,60.0,34.0,24.0,10.0,9.0,4.0,7.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2006-747,Beijing,Hard,32,A,20060911,15,104305,,Q,Luka Gregorc,R,,SLO,22.5735797399,481.0,55.0,103817,,WC,Yu Jr Wang,L,,CHN,25.1115674196,484.0,55.0,7-6(6) 6-3,3,R32,113.0,8.0,7.0,64.0,37.0,28.0,11.0,10.0,2.0,5.0,4.0,3.0,85.0,60.0,36.0,8.0,11.0,3.0,8.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-747,Beijing,Hard,32,A,20060911,16,103786,2.0,,Nikolay Davydenko,R,178.0,RUS,25.2758384668,5.0,2590.0,102202,,,Kenneth Carlsen,L,190.0,DEN,33.401779603,121.0,362.0,6-3 6-4,3,R32,78.0,3.0,2.0,60.0,41.0,27.0,14.0,10.0,5.0,6.0,1.0,1.0,50.0,30.0,19.0,10.0,9.0,0.0,3.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-747,Beijing,Hard,32,A,20060911,17,103344,1.0,,Ivan Ljubicic,R,193.0,CRO,27.4825462012,3.0,3245.0,103240,,,Kevin Kim,R,180.0,USA,28.128678987,89.0,459.0,6-3 6-4,3,R16,67.0,15.0,2.0,59.0,35.0,31.0,12.0,10.0,1.0,1.0,2.0,4.0,57.0,27.0,21.0,14.0,9.0,0.0,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2006-747,Beijing,Hard,32,A,20060911,18,102703,8.0,,Hyung Taik Lee,R,180.0,KOR,30.688569473,63.0,606.0,103582,,,Michael Berrer,L,193.0,GER,26.1957563313,145.0,292.0,4-6 7-6(4) 7-6(4),3,R16,144.0,10.0,0.0,105.0,73.0,53.0,19.0,17.0,4.0,7.0,10.0,7.0,115.0,71.0,56.0,18.0,17.0,3.0,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2006-747,Beijing,Hard,32,A,20060911,19,104339,4.0,,Mario Ancic,R,196.0,CRO,22.4503764545,12.0,1800.0,102999,,,Stefano Galvani,R,178.0,ITA,29.273100616,107.0,395.0,6-3 7-5,3,R16,101.0,13.0,1.0,60.0,37.0,28.0,13.0,11.0,0.0,1.0,1.0,5.0,73.0,38.0,24.0,19.0,10.0,1.0,4.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2006-747,Beijing,Hard,32,A,20060911,20,103103,5.0,,Dominik Hrbaty,R,183.0,SVK,28.6844626968,28.0,1055.0,103580,,,Alexander Peya,R,183.0,AUT,26.2067077344,143.0,294.0,6-1 2-6 6-0,3,R16,80.0,0.0,4.0,72.0,43.0,25.0,17.0,11.0,5.0,8.0,6.0,7.0,58.0,35.0,20.0,8.0,10.0,5.0,11.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2006-747,Beijing,Hard,32,A,20060911,21,103821,,,Danai Udomchoke,R,173.0,THA,25.0841889117,122.0,362.0,103333,7.0,,Ivo Karlovic,R,208.0,CRO,27.5345653662,72.0,556.0,6-2 3-1 RET,3,R16,42.0,3.0,0.0,31.0,26.0,23.0,2.0,6.0,0.0,0.0,7.0,0.0,39.0,24.0,15.0,5.0,6.0,2.0,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2006-747,Beijing,Hard,32,A,20060911,22,104571,3.0,,Marcos Baghdatis,R,183.0,CYP,21.234770705,9.0,1952.0,104499,,,Jimmy Wang,R,178.0,TPE,21.5879534565,130.0,329.0,7-6(4) 6-4,3,R16,100.0,10.0,3.0,82.0,39.0,25.0,27.0,11.0,3.0,4.0,3.0,1.0,77.0,47.0,31.0,14.0,11.0,4.0,6.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2006-747,Beijing,Hard,32,A,20060911,23,103387,6.0,,Paradorn Srichaphan,R,185.0,THA,27.2443531828,47.0,780.0,102667,,Q,Satoshi Iwabuchi,L,175.0,JPN,30.9295003422,428.0,69.0,6-3 6-1,3,R16,54.0,8.0,2.0,43.0,20.0,19.0,14.0,8.0,0.0,0.0,0.0,2.0,52.0,29.0,16.0,9.0,8.0,3.0,7.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2006-747,Beijing,Hard,32,A,20060911,24,103786,2.0,,Nikolay Davydenko,R,178.0,RUS,25.2758384668,5.0,2590.0,104305,,Q,Luka Gregorc,R,,SLO,22.5735797399,481.0,55.0,7-6(2) 6-2,3,R16,82.0,5.0,1.0,68.0,52.0,40.0,8.0,10.0,3.0,4.0,6.0,8.0,61.0,43.0,30.0,6.0,10.0,1.0,4.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2006-747,Beijing,Hard,32,A,20060911,25,102703,8.0,,Hyung Taik Lee,R,180.0,KOR,30.688569473,63.0,606.0,103344,1.0,,Ivan Ljubicic,R,193.0,CRO,27.4825462012,3.0,3245.0,6-3 7-6(3),3,QF,101.0,0.0,0.0,72.0,51.0,37.0,13.0,11.0,1.0,2.0,12.0,2.0,81.0,53.0,37.0,11.0,10.0,4.0,6.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2006-747,Beijing,Hard,32,A,20060911,26,104339,4.0,,Mario Ancic,R,196.0,CRO,22.4503764545,12.0,1800.0,103103,5.0,,Dominik Hrbaty,R,183.0,SVK,28.6844626968,28.0,1055.0,2-6 7-6(4) 6-4,3,QF,130.0,13.0,0.0,99.0,78.0,53.0,13.0,15.0,5.0,7.0,2.0,8.0,100.0,63.0,50.0,17.0,15.0,5.0,6.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2006-747,Beijing,Hard,32,A,20060911,27,104571,3.0,,Marcos Baghdatis,R,183.0,CYP,21.234770705,9.0,1952.0,103821,,,Danai Udomchoke,R,173.0,THA,25.0841889117,122.0,362.0,6-2 6-1,3,QF,79.0,8.0,5.0,59.0,23.0,22.0,17.0,8.0,7.0,7.0,0.0,7.0,55.0,29.0,20.0,5.0,7.0,8.0,12.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2006-747,Beijing,Hard,32,A,20060911,28,103387,6.0,,Paradorn Srichaphan,R,185.0,THA,27.2443531828,47.0,780.0,103786,2.0,,Nikolay Davydenko,R,178.0,RUS,25.2758384668,5.0,2590.0,6-2 1-0 RET,3,QF,32.0,1.0,0.0,25.0,14.0,10.0,10.0,5.0,0.0,0.0,2.0,1.0,19.0,12.0,8.0,2.0,4.0,0.0,2.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2006-747,Beijing,Hard,32,A,20060911,29,104339,4.0,,Mario Ancic,R,196.0,CRO,22.4503764545,12.0,1800.0,102703,8.0,,Hyung Taik Lee,R,180.0,KOR,30.688569473,63.0,606.0,4-6 6-1 6-1,3,SF,129.0,3.0,3.0,82.0,47.0,30.0,22.0,12.0,6.0,8.0,3.0,0.0,84.0,55.0,29.0,14.0,12.0,5.0,11.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2006-747,Beijing,Hard,32,A,20060911,30,104571,3.0,,Marcos Baghdatis,R,183.0,CYP,21.234770705,9.0,1952.0,103387,6.0,,Paradorn Srichaphan,R,185.0,THA,27.2443531828,47.0,780.0,6-2 3-6 7-5,3,SF,121.0,2.0,3.0,83.0,47.0,40.0,18.0,14.0,5.0,6.0,6.0,3.0,95.0,61.0,44.0,15.0,15.0,6.0,9.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2006-747,Beijing,Hard,32,A,20060911,31,104571,3.0,,Marcos Baghdatis,R,183.0,CYP,21.234770705,9.0,1952.0,104339,4.0,,Mario Ancic,R,196.0,CRO,22.4503764545,12.0,1800.0,6-4 6-0,3,F,72.0,5.0,1.0,39.0,21.0,18.0,14.0,8.0,0.0,0.0,5.0,0.0,54.0,32.0,18.0,8.0,8.0,2.0,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2006-416,Rome Masters,Clay,64,M,20060508,1,103819,1.0,,Roger Federer,R,185.0,SUI,24.7474332649,1.0,7160.0,103428,,,Juan Ignacio Chela,R,190.0,ARG,26.688569473,30.0,975.0,6-2 6-1,3,R64,68.0,3.0,0.0,51.0,29.0,20.0,15.0,8.0,1.0,2.0,0.0,1.0,50.0,23.0,15.0,7.0,7.0,5.0,10.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2006-416,Rome Masters,Clay,64,M,20060508,2,103808,,WC,Potito Starace,R,188.0,ITA,24.8158795346,81.0,497.0,104098,,,Dmitry Tursunov,R,185.0,RUS,23.4031485284,32.0,920.0,6-4 6-1,3,R64,67.0,1.0,0.0,48.0,32.0,26.0,10.0,8.0,2.0,2.0,1.0,2.0,47.0,20.0,17.0,9.0,9.0,2.0,6.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2006-416,Rome Masters,Clay,64,M,20060508,3,103813,,,Jarkko Nieminen,L,185.0,FIN,24.7912388775,16.0,1455.0,103206,,,Sebastien Grosjean,R,175.0,FRA,27.9425051335,22.0,1340.0,6-2 6-1,3,R64,69.0,0.0,0.0,41.0,21.0,12.0,14.0,7.0,1.0,2.0,2.0,1.0,53.0,16.0,10.0,13.0,8.0,4.0,10.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2006-416,Rome Masters,Clay,64,M,20060508,4,103285,14.0,,Radek Stepanek,R,185.0,CZE,27.4442162902,18.0,1420.0,103852,,,Feliciano Lopez,L,188.0,ESP,24.629705681,43.0,830.0,6-4 6-4,3,R64,88.0,7.0,8.0,75.0,41.0,28.0,17.0,10.0,10.0,12.0,2.0,3.0,56.0,28.0,16.0,15.0,10.0,2.0,6.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2006-416,Rome Masters,Clay,64,M,20060508,5,104076,,,Jose Acasuso,R,190.0,ARG,23.5482546201,34.0,910.0,103970,11.0,,David Ferrer,R,175.0,ESP,24.0985626283,19.0,1385.0,7-5 6-0,3,R64,80.0,3.0,0.0,53.0,28.0,22.0,11.0,9.0,0.0,2.0,1.0,5.0,61.0,38.0,20.0,7.0,9.0,3.0,9.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2006-416,Rome Masters,Clay,64,M,20060508,6,104597,,Q,Nicolas Almagro,R,183.0,ESP,20.7118412047,54.0,714.0,103454,,,Nicolas Massu,R,183.0,CHI,26.5763175907,31.0,950.0,7-5 6-4,3,R64,119.0,3.0,2.0,68.0,50.0,36.0,11.0,11.0,4.0,5.0,1.0,0.0,68.0,50.0,35.0,6.0,11.0,5.0,8.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2006-416,Rome Masters,Clay,64,M,20060508,7,104269,,,Fernando Verdasco,L,188.0,ESP,22.4777549624,39.0,865.0,104620,,WC,Simone Bolelli,R,183.0,ITA,20.5804243669,174.0,234.0,6-4 2-6 6-1,3,R64,106.0,2.0,2.0,67.0,46.0,23.0,12.0,12.0,3.0,8.0,1.0,1.0,72.0,45.0,23.0,12.0,13.0,3.0,10.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2006-416,Rome Masters,Clay,64,M,20060508,8,103786,6.0,,Nikolay Davydenko,R,178.0,RUS,24.9308692676,6.0,2495.0,104081,,,Boris Pashanski,R,180.0,SRB,23.5099247091,62.0,662.0,6-1 6-4,3,R64,83.0,3.0,4.0,63.0,43.0,29.0,8.0,9.0,9.0,11.0,0.0,4.0,46.0,27.0,17.0,4.0,8.0,4.0,9.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2006-416,Rome Masters,Clay,64,M,20060508,9,103900,4.0,,David Nalbandian,R,180.0,ARG,24.34770705,3.0,2845.0,102950,,Q,Fernando Vicente,R,180.0,ESP,29.1663244353,89.0,448.0,6-2 3-6 6-3,3,R64,117.0,1.0,4.0,82.0,48.0,38.0,18.0,13.0,7.0,8.0,7.0,1.0,86.0,55.0,38.0,17.0,13.0,6.0,9.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2006-416,Rome Masters,Clay,64,M,20060508,10,103908,,,Paul Henri Mathieu,R,185.0,FRA,24.3175906913,40.0,838.0,103507,,,Juan Carlos Ferrero,R,183.0,ESP,26.2340862423,27.0,1195.0,6-1 6-3,3,R64,68.0,5.0,3.0,50.0,32.0,29.0,8.0,8.0,2.0,2.0,1.0,1.0,47.0,40.0,20.0,3.0,8.0,2.0,6.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2006-416,Rome Masters,Clay,64,M,20060508,11,103252,,Q,Alberto Martin,R,175.0,ESP,27.7152635181,77.0,514.0,102106,,,Davide Sanguinetti,R,188.0,ITA,33.7002053388,66.0,630.0,6-4 6-2,3,R64,77.0,0.0,0.0,57.0,31.0,22.0,17.0,9.0,5.0,6.0,1.0,2.0,52.0,29.0,17.0,12.0,9.0,3.0,7.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2006-416,Rome Masters,Clay,64,M,20060508,12,103017,13.0,,Nicolas Kiefer,R,183.0,GER,28.8405201916,12.0,1560.0,103110,,WC,Daniele Bracciali,R,180.0,ITA,28.3230663929,49.0,752.0,4-6 6-2 6-4,3,R64,127.0,4.0,7.0,91.0,41.0,31.0,25.0,14.0,7.0,10.0,4.0,3.0,75.0,34.0,21.0,21.0,14.0,3.0,8.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
