tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_hand_r,winner_hand_l,loser_hand_r,loser_hand_l,surface_clay,surface_hard,surface_carpet,surface_grass,round_RR,round_R128,round_R64,round_R32,round_R16,round_QF,round_SF,round_F,player_1,player_2
2003-D025,Davis Cup G2 R1: POR vs MON,Clay,4,D,20030404,4,101855,,,Emmanuel Heussner,R,,MON,32.1533196441,,,104311,,,Leonardo Tavares,R,,POR,19.1074606434,887.0,8.0,6-2 6-4,3,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,101855,104311
2003-D026,Davis Cup G2 R1: RSA vs POL,Hard,4,D,20030404,1,103573,,,Rik De Voest,R,180.0,RSA,22.81724846,168.0,215.0,103997,,,Lukasz Kubot,R,190.0,POL,20.8733744011,341.0,77.0,3-6 6-1 6-3 6-0,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,103997,103573
2003-D026,Davis Cup G2 R1: RSA vs POL,Hard,4,D,20030404,2,103325,,,Wesley Moodie,R,196.0,RSA,24.1232032854,155.0,242.0,103586,,,Mariusz Fyrstenberg,L,193.0,POL,22.726899384,428.0,54.0,6-1 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,103325,103586
2003-D026,Davis Cup G2 R1: RSA vs POL,Hard,4,D,20030404,3,103997,,,Lukasz Kubot,R,190.0,POL,20.8733744011,341.0,77.0,103325,,,Wesley Moodie,R,196.0,RSA,24.1232032854,155.0,242.0,6-4 2-6 6-3,3,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,103997,103325
2003-D026,Davis Cup G2 R1: RSA vs POL,Hard,4,D,20030404,4,102100,,,Bartlomiej Dabrowski,R,,POL,30.6091718001,449.0,49.0,103573,,,Rik De Voest,R,180.0,RSA,22.81724846,168.0,215.0,6-0 6-4,3,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,102100,103573
2003-D027,Davis Cup G2 R1: GHA vs SLO,Hard,4,D,20030404,1,104051,,,Andrej Kracman,R,,SLO,20.605065024,408.0,59.0,104842,,,Salifu Mohammed,U,,GHA,16.2874743326,,,6-4 6-4 1-6 6-7(3) 8-6,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104842,104051
2003-D027,Davis Cup G2 R1: GHA vs SLO,Hard,4,D,20030404,2,102802,,,Gunther Darkey,R,,GHA,26.8090349076,699.0,17.0,104046,,,Bostjan Osabnik,U,,SLO,20.6461327858,806.0,11.0,6-4 6-1 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104046,102802
2003-D027,Davis Cup G2 R1: GHA vs SLO,Hard,4,D,20030404,3,102959,,,Marko Tkalec,R,178.0,SLO,26.0369609856,351.0,73.0,102802,,,Gunther Darkey,R,,GHA,26.8090349076,699.0,17.0,6-3 6-4 7-6(5),5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,102959,102802
2003-D027,Davis Cup G2 R1: GHA vs SLO,Hard,4,D,20030404,4,104046,,,Bostjan Osabnik,U,,SLO,20.6461327858,806.0,11.0,104842,,,Salifu Mohammed,U,,GHA,16.2874743326,,,6-2 6-1,3,RR,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104046,104842
2003-D028,Davis Cup G2 R1: DEN vs TUN,Hard,4,D,20030404,1,103226,,,Walid Jallali,R,,TUN,24.7501711157,692.0,18.0,104059,,,Rasmus Norby,R,183.0,DEN,20.553045859,873.0,8.0,0-6 6-4 6-3 1-6 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,104059,103226
2003-D028,Davis Cup G2 R1: DEN vs TUN,Hard,4,D,20030404,2,102202,,,Kenneth Carlsen,L,190.0,DEN,29.9520876112,67.0,619.0,104580,,,Haithem Abid,U,,TUN,17.7029431896,,,6-2 6-1 6-3,5,RR,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104580,102202
2003-D028,Davis Cup G2 R1: DEN vs TUN,Hard,4,D,20030404,3,102202,,,Kenneth Carlsen,L,190.0,DEN,29.9520876112,67.0,619.0,103226,,,Walid Jallali,R,,TUN,24.7501711157,692.0,18.0,6-3 6-4 6-0,5,RR,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,102202,103226
2003-D028,Davis Cup G2 R1: DEN vs TUN,Hard,4,D,20030404,4,104233,,,Frederik Nielsen,R,190.0,DEN,19.5920602327,833.0,10.0,104291,,,Malek Jaziri,R,185.0,TUN,19.1923340178,1029.0,5.0,6-1 6-4,3,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,104291,104233
2003-D029,Davis Cup G2 R1: BUL vs UKR,Carpet,4,D,20030404,1,103824,,,Orest Tereshchuk,U,,UKR,21.6153319644,327.0,82.0,103296,,,Ivaylo Traykov,R,188.0,BUL,24.2847364819,291.0,98.0,7-6(2) 6-7(4) 3-6 7-6(6) 6-4,5,RR,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,103296,103824
2003-D029,Davis Cup G2 R1: BUL vs UKR,Carpet,4,D,20030404,2,103986,,,Radoslav Lukaev,R,,BUL,20.9336071184,258.0,116.0,104000,,,Andrey Dernovskiy,U,,UKR,20.8542094456,1180.0,3.0,6-3 6-7(6) 6-3 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,104000,103986
2003-D029,Davis Cup G2 R1: BUL vs UKR,Carpet,4,D,20030404,3,103824,,,Orest Tereshchuk,U,,UKR,21.6153319644,327.0,82.0,103986,,,Radoslav Lukaev,R,,BUL,20.9336071184,258.0,116.0,3-6 6-3 7-6(7) 6-3,5,RR,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,103824,103986
2003-D029,Davis Cup G2 R1: BUL vs UKR,Carpet,4,D,20030404,4,103296,,,Ivaylo Traykov,R,188.0,BUL,24.2847364819,291.0,98.0,108681,,,Andrey Stepanov,U,,UKR,20.128678987,,,7-6(3) 6-4 7-6(3),5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,108681,103296
2003-D030,Davis Cup G2 R1: YUG vs CIV,Carpet,4,D,20030404,1,103568,,,Valentin Sanon,R,,CIV,22.8610540726,729.0,15.0,104386,,,Janko Tipsarevic,R,180.0,SRB,18.7707049966,170.0,213.0,4-6 6-3 6-3 3-6 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,103568,104386
2003-D030,Davis Cup G2 R1: YUG vs CIV,Carpet,4,D,20030404,2,102811,,,Dusan Vemic,R,190.0,SRB,26.7843942505,439.0,51.0,102556,,,Claude Ngoran,L,190.0,CIV,28.0355920602,456.0,47.0,6-4 6-7(6) 6-4 7-5,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,102556,102811
2003-D030,Davis Cup G2 R1: YUG vs CIV,Carpet,4,D,20030404,3,104386,,,Janko Tipsarevic,R,180.0,SRB,18.7707049966,170.0,213.0,102556,,,Claude Ngoran,L,190.0,CIV,28.0355920602,456.0,47.0,6-2 6-3 7-5,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,104386,102556
2003-D030,Davis Cup G2 R1: YUG vs CIV,Carpet,4,D,20030404,4,104592,,,Ilija Bozoljac,R,193.0,SRB,17.659137577,1091.0,4.0,107310,,,Jean Nabi,R,,CIV,29.401779603,,,6-4 6-2,3,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,107310,104592
2003-D031,Davis Cup G2 R1: IRL vs EGY,Hard,4,D,20030404,1,103864,,,Mohamed Mamoun,U,,EGY,21.4565366188,696.0,18.0,108682,,,Stephen Nugent,U,,IRL,21.568788501,1149.0,3.0,6-4 6-7(4) 6-3 6-4,5,RR,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,108682,103864
2003-D031,Davis Cup G2 R1: IRL vs EGY,Hard,4,D,20030404,2,103197,,,John Doran,R,,IRL,24.8733744011,887.0,8.0,102362,,,Amro Ghoneim,R,,EGY,29.0349075975,942.0,6.0,3-6 7-6(5) 6-1 6-3,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,102362,103197
2003-D031,Davis Cup G2 R1: IRL vs EGY,Hard,4,D,20030404,3,103197,,,John Doran,R,,IRL,24.8733744011,887.0,8.0,103864,,,Mohamed Mamoun,U,,EGY,21.4565366188,696.0,18.0,7-6(3) 6-3 7-5,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,103197,103864
2003-D031,Davis Cup G2 R1: IRL vs EGY,Hard,4,D,20030404,4,108600,,,Sean Cooper,U,,IRL,23.7535934292,1334.0,1.0,103472,,,Karim Maamoun,R,,EGY,23.3648186174,430.0,53.0,6-3 3-6 6-2,3,RR,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,103472,108600
2003-D032,Davis Cup G2 R1: AND vs GRE,Carpet,4,D,20030404,1,103505,,,Vasilis Mazarakis,R,178.0,GRE,23.1375770021,157.0,239.0,108683,,,Kenneth Tuilier Curco,U,,AND,19.7316906229,1334.0,1.0,6-1 6-0 6-1,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,108683,103505
2003-D032,Davis Cup G2 R1: AND vs GRE,Carpet,4,D,20030404,2,103077,,,Konstantinos Economidis,R,188.0,GRE,25.4072553046,276.0,105.0,103125,,,Joan Jimenez Guerra,R,,AND,25.1800136893,673.0,20.0,6-4 6-4 6-3,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,103077,103125
2003-D032,Davis Cup G2 R1: AND vs GRE,Carpet,4,D,20030404,3,103053,,,Nikos Rovas,R,,GRE,25.5249828884,434.0,52.0,103125,,,Joan Jimenez Guerra,R,,AND,25.1800136893,673.0,20.0,3-6 6-4 6-3,3,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,103125,103053
2003-D032,Davis Cup G2 R1: AND vs GRE,Carpet,4,D,20030404,4,108889,,,Marc Vilanova,U,,AND,19.2553045859,,,103891,,,Alexandros Jakupovic,R,,GRE,21.2922655715,654.0,22.0,W/O,5,RR,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,108889,103891
2003-D033,Davis Cup WG QF: FRA vs SUI,Hard,4,D,20030404,1,103206,,,Sebastien Grosjean,R,175.0,FRA,24.8377823409,11.0,1870.0,102567,,,George Bastl,R,183.0,SUI,27.9972621492,174.0,209.0,6-3 6-4 3-6 6-3,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,102567,103206
2003-D033,Davis Cup WG QF: FRA vs SUI,Hard,4,D,20030404,2,103819,,,Roger Federer,R,185.0,SUI,21.6427104723,5.0,2515.0,102765,,,Nicolas Escude,R,185.0,FRA,26.9897330595,62.0,655.0,6-4 7-5 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,103819,102765
2003-D033,Davis Cup WG QF: FRA vs SUI,Hard,4,D,20030404,3,103819,,,Roger Federer,R,185.0,SUI,21.6427104723,5.0,2515.0,102148,,,Fabrice Santoro,R,178.0,FRA,30.3052703628,51.0,745.0,6-1 6-0 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,103819,102148
2003-D033,Davis Cup WG QF: FRA vs SUI,Hard,4,D,20030404,4,102765,,,Nicolas Escude,R,185.0,FRA,26.9897330595,62.0,655.0,102567,,,George Bastl,R,183.0,SUI,27.9972621492,174.0,209.0,7-6(5) 5-7 7-6(3),3,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,102567,102765
2003-D034,Davis Cup WG QF: SWE vs AUS,Hard,4,D,20030404,1,102882,,,Mark Philippoussis,R,196.0,AUS,26.392881588,61.0,655.0,102035,,,Jonas Bjorkman,R,183.0,SWE,31.0198494182,71.0,600.0,6-4 6-3 6-3,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,102882,102035
2003-D034,Davis Cup WG QF: SWE vs AUS,Hard,4,D,20030404,2,103720,,,Lleyton Hewitt,R,180.0,AUS,22.0944558522,1.0,4410.0,102358,,,Thomas Enqvist,R,190.0,SWE,29.0485968515,86.0,455.0,6-4 6-2 5-7 6-4,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,102358,103720
2003-D034,Davis Cup WG QF: SWE vs AUS,Hard,4,D,20030404,3,101885,,,Wayne Arthurs,L,190.0,AUS,32.0355920602,49.0,770.0,104026,,,Joachim Johansson,R,198.0,SWE,20.7474332649,199.0,174.0,6-3 3-6 7-6(4),3,RR,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,104026,101885
2003-D034,Davis Cup WG QF: SWE vs AUS,Hard,4,D,20030404,4,102882,,,Mark Philippoussis,R,196.0,AUS,26.392881588,61.0,655.0,102796,,,Magnus Norman,R,188.0,SWE,26.8336755647,92.0,428.0,7-5 5-7 6-3,3,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,102882,102796
2003-D035,Davis Cup WG QF: ESP vs CRO,Clay,4,D,20030404,1,103507,,,Juan Carlos Ferrero,R,183.0,ESP,23.1293634497,3.0,3135.0,104339,,,Mario Ancic,R,196.0,CRO,19.0006844627,75.0,539.0,6-4 6-2 7-6(1),5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,103507,104339
2003-D035,Davis Cup WG QF: ESP vs CRO,Clay,4,D,20030404,2,102845,,,Carlos Moya,R,190.0,ESP,26.5900068446,4.0,2970.0,103344,,,Ivan Ljubicic,R,193.0,CRO,24.0328542094,53.0,725.0,6-7(5) 6-1 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,103344,102845
2003-D035,Davis Cup WG QF: ESP vs CRO,Clay,4,D,20030404,3,102610,,,Albert Costa,R,180.0,ESP,27.7645448323,7.0,2235.0,103344,,,Ivan Ljubicic,R,193.0,CRO,24.0328542094,53.0,725.0,6-3 6-4,3,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,102610,103344
2003-D035,Davis Cup WG QF: ESP vs CRO,Clay,4,D,20030404,4,102374,,,Alex Corretja,R,180.0,ESP,28.9691991786,18.0,1485.0,104339,,,Mario Ancic,R,196.0,CRO,19.0006844627,75.0,539.0,7-5 6-3,3,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,102374,104339
2003-D036,Davis Cup WG QF: ARG vs RUS,Clay,4,D,20030404,1,103900,,,David Nalbandian,R,180.0,ARG,21.2429842574,10.0,1980.0,103786,,,Nikolay Davydenko,R,178.0,RUS,21.826146475,63.0,653.0,6-2 6-2 7-5,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,103900,103786
2003-D036,Davis Cup WG QF: ARG vs RUS,Clay,4,D,20030404,2,103292,,,Gaston Gaudio,R,175.0,ARG,24.3066392882,20.0,1335.0,102338,,,Yevgeny Kafelnikov,R,190.0,RUS,29.1115674196,28.0,1145.0,6-4 6-0 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,102338,103292
2003-D036,Davis Cup WG QF: ARG vs RUS,Clay,4,D,20030404,3,103151,,,Mariano Zabaleta,R,183.0,ARG,25.0841889117,35.0,948.0,104022,,,Mikhail Youzhny,R,183.0,RUS,20.7638603696,27.0,1160.0,6-1 6-4,3,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,103151,104022
2003-D036,Davis Cup WG QF: ARG vs RUS,Clay,4,D,20030404,4,103292,,,Gaston Gaudio,R,175.0,ARG,24.3066392882,20.0,1335.0,103786,,,Nikolay Davydenko,R,178.0,RUS,21.826146475,63.0,653.0,7-6(4) 6-3,3,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,103292,103786
2003-D037,Davis Cup WG SF: AUS vs SUI,Hard,4,D,20030919,1,103720,,,Lleyton Hewitt,R,180.0,AUS,22.5544147844,7.0,2525.0,103356,,,Michel Kratochvil,R,185.0,SUI,24.4407939767,129.0,279.0,6-4 6-4 6-1,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,103356,103720
2003-D037,Davis Cup WG SF: AUS vs SUI,Hard,4,D,20030919,2,103819,,,Roger Federer,R,185.0,SUI,22.1026694045,3.0,3825.0,102882,,,Mark Philippoussis,R,196.0,AUS,26.8528405202,15.0,1380.0,6-3 6-4 7-6(3),5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,103819,102882
2003-D037,Davis Cup WG SF: AUS vs SUI,Hard,4,D,20030919,3,103720,,,Lleyton Hewitt,R,180.0,AUS,22.5544147844,7.0,2525.0,103819,,,Roger Federer,R,185.0,SUI,22.1026694045,3.0,3825.0,5-7 2-6 7-6(4) 7-5 6-1,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,103819,103720
2003-D037,Davis Cup WG SF: AUS vs SUI,Hard,4,D,20030919,4,103356,,,Michel Kratochvil,R,185.0,SUI,24.4407939767,129.0,279.0,101889,,,Todd Woodbridge,R,178.0,AUS,32.4544832307,,,6-4 RET,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,101889,103356
2003-D038,Davis Cup WG SF: ESP vs ARG,Clay,4,D,20030919,1,103507,,,Juan Carlos Ferrero,R,183.0,ESP,23.5893223819,1.0,4250.0,103292,,,Gaston Gaudio,R,175.0,ARG,24.7665982204,32.0,1000.0,6-4 6-0 6-0,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,103507,103292
2003-D038,Davis Cup WG SF: ESP vs ARG,Clay,4,D,20030919,2,102845,,,Carlos Moya,R,190.0,ESP,27.0499657769,6.0,2685.0,103151,,,Mariano Zabaleta,R,183.0,ARG,25.5441478439,24.0,1133.0,5-7 2-6 6-2 6-0 6-1,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,103151,102845
2003-D038,Davis Cup WG SF: ESP vs ARG,Clay,4,D,20030919,3,102860,,,Agustin Calleri,R,183.0,ARG,27.0006844627,16.0,1320.0,103507,,,Juan Carlos Ferrero,R,183.0,ESP,23.5893223819,1.0,4250.0,6-4 7-5 6-1,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,103507,102860
2003-D038,Davis Cup WG SF: ESP vs ARG,Clay,4,D,20030919,4,102845,,,Carlos Moya,R,190.0,ESP,27.0499657769,6.0,2685.0,103292,,,Gaston Gaudio,R,175.0,ARG,24.7665982204,32.0,1000.0,6-1 6-4 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,103292,102845
2003-D039,Davis Cup WG F: AUS vs ESP,Grass,4,D,20031128,1,103720,,,Lleyton Hewitt,R,180.0,AUS,22.7460643395,17.0,1450.0,103507,,,Juan Carlos Ferrero,R,183.0,ESP,23.780971937,3.0,4205.0,3-6 6-3 3-6 7-6(0) 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,103720,103507
2003-D039,Davis Cup WG F: AUS vs ESP,Grass,4,D,20031128,2,102845,,,Carlos Moya,R,190.0,ESP,27.241615332,7.0,2280.0,102882,,,Mark Philippoussis,R,196.0,AUS,27.0444900753,9.0,1615.0,6-4 6-4 4-6 7-6(4),5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,102845,102882
2003-D039,Davis Cup WG F: AUS vs ESP,Grass,4,D,20031128,3,102882,,,Mark Philippoussis,R,196.0,AUS,27.0444900753,9.0,1615.0,103507,,,Juan Carlos Ferrero,R,183.0,ESP,23.780971937,3.0,4205.0,7-5 6-3 1-6 2-6 6-0,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,102882,103507
2003-D040,Davis Cup G1 R2: ECU vs VEN,Clay,4,D,20030404,1,103739,,,Jose De Armas,R,,VEN,22.0150581793,246.0,126.0,104117,,,Giovanni Lapentti,R,193.0,ECU,20.1779603012,209.0,158.0,6-7(4) 2-6 7-6(4) RET,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,104117,103739
2003-D040,Davis Cup G1 R2: ECU vs VEN,Clay,4,D,20030404,2,102839,,,Nicolas Lapentti,R,188.0,ECU,26.6283367556,43.0,870.0,103065,,,Kepler Orellana,R,,VEN,25.4757015743,334.0,79.0,6-4 6-3 4-6 5-5 RET,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,102839,103065
2003-D040,Davis Cup G1 R2: ECU vs VEN,Clay,4,D,20030404,3,102839,,,Nicolas Lapentti,R,188.0,ECU,26.6283367556,43.0,870.0,103739,,,Jose De Armas,R,,VEN,22.0150581793,246.0,126.0,3-6 6-4 6-3 6-3,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,103739,102839
2003-D040,Davis Cup G1 R2: ECU vs VEN,Clay,4,D,20030404,4,108628,,,Jhonnatan Medina Alvarez,U,,VEN,21.2128678987,,,104008,,,Carlos Avellan,U,,ECU,20.8323066393,781.0,12.0,6-3 6-2,3,RR,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,104008,108628
2003-D041,Davis Cup G1 R2: CAN vs PER,Carpet,4,D,20030404,1,102110,,,Daniel Nestor,L,190.0,CAN,30.5681040383,746.0,13.0,103525,,,Ivan Miranda,R,175.0,PER,23.06091718,124.0,306.0,6-2 6-2 3-6 6-4,5,RR,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,102110,103525
2003-D041,Davis Cup G1 R2: CAN vs PER,Carpet,4,D,20030404,2,104433,,,Frank Dancevic,R,185.0,CAN,18.507871321,337.0,77.0,103736,,,Diego Acuna,U,,PER,22.0287474333,,,4-6 7-6(3) 3-6 6-3 8-6,5,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,104433,103736
2003-D041,Davis Cup G1 R2: CAN vs PER,Carpet,4,D,20030404,3,103407,,,Matt Klinger,U,,CAN,23.704312115,683.0,19.0,108672,,,William Lock,U,,PER,18.1765913758,,,7-6(4) 7-6(7),3,RR,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,103407,108672
2003-D041,Davis Cup G1 R2: CAN vs PER,Carpet,4,D,20030404,4,103225,,,Simon Larose,R,190.0,CAN,24.7556468172,347.0,74.0,108890,,,Juan Carlos Rebaza Lozano,U,,PER,17.2292950034,,,6-0 6-1,3,RR,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,103225,108890
2003-D042,Davis Cup G1 R2: IND vs NZL,Grass,4,D,20030404,1,102233,,,Leander Paes,R,178.0,IND,29.7850787132,1003.0,5.0,103066,,,Mark Nielsen,R,185.0,NZL,25.4757015743,401.0,61.0,6-1 7-6(1) 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,103066,102233
2003-D042,Davis Cup G1 R2: IND vs NZL,Grass,4,D,20030404,2,102131,,,Alistair Hunt,R,190.0,NZL,30.3819301848,,,103523,,,Rohan Bopanna,R,190.0,IND,23.0718685832,348.0,74.0,4-6 4-6 6-3 6-2 9-7,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,102131,103523
2003-D042,Davis Cup G1 R2: IND vs NZL,Grass,4,D,20030404,3,103523,,,Rohan Bopanna,R,190.0,IND,23.0718685832,348.0,74.0,103483,,,James Shortall,R,,NZL,23.2635181383,1180.0,3.0,6-3 6-2 6-4,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,103483,103523
2003-D042,Davis Cup G1 R2: IND vs NZL,Grass,4,D,20030404,4,102233,,,Leander Paes,R,178.0,IND,29.7850787132,1003.0,5.0,102873,,,Rob Cheyne,R,,NZL,26.4421629021,939.0,7.0,6-1 6-0,3,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,102873,102233
2003-D043,Davis Cup G1 R2: UZB vs THA,Hard,4,D,20030404,1,103821,,,Danai Udomchoke,R,173.0,THA,21.6344969199,220.0,150.0,102957,,,Vadim Kutsenko,R,180.0,RUS,26.0396988364,145.0,261.0,6-2 6-2 6-3,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,102957,103821
2003-D043,Davis Cup G1 R2: UZB vs THA,Hard,4,D,20030404,2,103387,,,Paradorn Srichaphan,R,185.0,THA,23.794661191,12.0,1865.0,102087,,,Oleg Ogorodov,R,193.0,UZB,30.7049965777,195.0,177.0,6-3 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,102087,103387
