tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,hand_r,hand_l,surface_clay,surface_hard,surface_carpet,surface_grass,round_RR,round_R128,round_R64,round_R32,round_R16,round_QF,round_SF,round_F
2009-424,San Jose,Hard,32,A,20090209,6,104589,,,Chris Guccione,L,201.0,AUS,23.5318275154,132.0,693.0,103084,,,Guillermo Canas,R,185.0,ARG,31.2087611225,71.0,1131.0,7-6(7) 7-5,3,R32,94.0,16.0,3.0,74.0,46.0,38.0,13.0,12.0,1.0,2.0,8.0,2.0,77.0,42.0,34.0,16.0,12.0,4.0,6.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2009-424,San Jose,Hard,32,A,20090209,7,103758,,,Taylor Dent,R,188.0,USA,27.7973990418,662.0,58.0,104035,,,Bobby Reynolds,R,183.0,USA,26.5681040383,63.0,1146.0,6-3 6-4,3,R32,69.0,9.0,1.0,51.0,31.0,27.0,14.0,10.0,2.0,2.0,3.0,2.0,57.0,29.0,25.0,12.0,9.0,4.0,6.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-424,San Jose,Hard,32,A,20090209,8,104167,,Q,Todd Widom,R,,USA,25.7987679671,270.0,269.0,104068,8.0,,Robby Ginepri,R,183.0,USA,26.3436002738,44.0,1490.0,3-6 7-6(2) 6-4,3,R32,126.0,8.0,1.0,113.0,82.0,58.0,17.0,15.0,8.0,9.0,8.0,1.0,93.0,57.0,45.0,21.0,16.0,1.0,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-424,San Jose,Hard,32,A,20090209,9,105023,6.0,,Sam Querrey,R,198.0,USA,21.3442847365,34.0,1720.0,104571,,WC,Marcos Baghdatis,R,183.0,CYP,23.6495550992,82.0,1025.0,6-3 5-7 7-6(5),3,R32,118.0,16.0,2.0,98.0,63.0,51.0,19.0,17.0,5.0,7.0,8.0,2.0,92.0,44.0,35.0,28.0,16.0,0.0,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-424,San Jose,Hard,32,A,20090209,10,103823,,,Denis Gremelmayr,L,183.0,GER,27.485284052,97.0,922.0,104056,,,Roko Karanusic,R,183.0,CRO,26.431211499,89.0,953.0,3-6 7-6(4) 6-2,3,R32,121.0,3.0,2.0,106.0,63.0,39.0,24.0,15.0,10.0,14.0,4.0,0.0,100.0,68.0,37.0,23.0,14.0,8.0,12.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2009-424,San Jose,Hard,32,A,20090209,11,103722,,,Florent Serra,R,180.0,FRA,27.947980835,57.0,1279.0,103813,,,Jarkko Nieminen,L,185.0,FIN,27.5509924709,60.0,1210.0,7-5 6-7(1) 6-4,3,R32,136.0,8.0,2.0,120.0,70.0,47.0,25.0,17.0,8.0,11.0,10.0,2.0,109.0,58.0,38.0,29.0,17.0,6.0,11.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-424,San Jose,Hard,32,A,20090209,12,103484,3.0,,James Blake,R,185.0,USA,29.1197809719,11.0,3230.0,102434,,,Vincent Spadea,R,183.0,USA,34.5626283368,108.0,849.0,6-3 6-4,3,R32,50.0,13.0,2.0,63.0,41.0,34.0,11.0,10.0,1.0,1.0,3.0,5.0,46.0,25.0,18.0,11.0,9.0,0.0,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-424,San Jose,Hard,32,A,20090209,13,103888,5.0,,Mardy Fish,R,188.0,USA,27.1704312115,24.0,2270.0,103720,,,Lleyton Hewitt,R,180.0,AUS,27.9589322382,107.0,855.0,7-6(5) 6-3,3,R32,94.0,19.0,5.0,87.0,44.0,35.0,22.0,11.0,10.0,11.0,7.0,3.0,61.0,33.0,25.0,16.0,10.0,3.0,5.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-424,San Jose,Hard,32,A,20090209,14,104545,,WC,John Isner,R,206.0,USA,23.7919233402,139.0,635.0,102887,,LL,Ramon Delgado,R,185.0,PAR,32.2381930185,277.0,264.0,7-6(9) 6-4,3,R32,87.0,22.0,1.0,78.0,60.0,41.0,11.0,11.0,0.0,1.0,5.0,1.0,65.0,42.0,34.0,9.0,11.0,0.0,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-424,San Jose,Hard,32,A,20090209,15,105453,,,Kei Nishikori,R,178.0,JPN,19.1156741958,56.0,1281.0,104180,,,Gilles Muller,L,193.0,LUX,25.7577002053,79.0,1062.0,7-5 6-2,3,R32,63.0,3.0,2.0,52.0,30.0,26.0,12.0,10.0,2.0,3.0,3.0,4.0,52.0,28.0,17.0,13.0,10.0,2.0,6.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-424,San Jose,Hard,32,A,20090209,16,105223,2.0,,Juan Martin Del Potro,R,198.0,ARG,20.3805612594,7.0,4350.0,103521,,Q,Andrea Stoppini,R,190.0,ITA,28.9472963723,209.0,381.0,7-6(5) 7-6(5),3,R32,106.0,10.0,1.0,76.0,44.0,39.0,19.0,12.0,1.0,1.0,5.0,3.0,84.0,44.0,33.0,25.0,12.0,3.0,3.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-424,San Jose,Hard,32,A,20090209,17,104053,1.0,,Andy Roddick,R,188.0,USA,26.4476386037,6.0,4510.0,105208,,,Ernests Gulbis,R,190.0,LAT,20.4462696783,45.0,1473.0,6-3 7-6(3),3,R16,81.0,10.0,1.0,74.0,48.0,38.0,15.0,11.0,5.0,5.0,11.0,6.0,66.0,43.0,33.0,10.0,10.0,5.0,6.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2009-424,San Jose,Hard,32,A,20090209,18,103163,,,Tommy Haas,R,188.0,GER,30.855578371,65.0,1140.0,103294,,,Christophe Rochus,R,170.0,BEL,30.1546885695,76.0,1096.0,6-2 7-5,3,R16,74.0,18.0,5.0,59.0,30.0,27.0,16.0,10.0,0.0,0.0,1.0,3.0,72.0,46.0,32.0,12.0,10.0,5.0,8.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2009-424,San Jose,Hard,32,A,20090209,19,103285,4.0,,Radek Stepanek,R,185.0,CZE,30.2039698836,21.0,2440.0,104589,,,Chris Guccione,L,201.0,AUS,23.5318275154,132.0,693.0,6-2 7-6(1),3,R16,75.0,11.0,3.0,60.0,36.0,28.0,15.0,10.0,3.0,4.0,8.0,2.0,67.0,45.0,33.0,7.0,10.0,5.0,8.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2009-424,San Jose,Hard,32,A,20090209,20,104167,,Q,Todd Widom,R,,USA,25.7987679671,270.0,269.0,103758,,,Taylor Dent,R,188.0,USA,27.7973990418,662.0,58.0,6-7(5) 6-3 6-2,3,R16,121.0,5.0,2.0,104.0,70.0,53.0,16.0,15.0,2.0,3.0,13.0,1.0,80.0,47.0,38.0,15.0,14.0,2.0,6.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2009-424,San Jose,Hard,32,A,20090209,21,105023,6.0,,Sam Querrey,R,198.0,USA,21.3442847365,34.0,1720.0,103823,,,Denis Gremelmayr,L,183.0,GER,27.485284052,97.0,922.0,6-3 6-2,3,R16,53.0,12.0,1.0,50.0,36.0,29.0,9.0,9.0,1.0,1.0,0.0,1.0,50.0,33.0,17.0,11.0,8.0,3.0,6.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2009-424,San Jose,Hard,32,A,20090209,22,103484,3.0,,James Blake,R,185.0,USA,29.1197809719,11.0,3230.0,103722,,,Florent Serra,R,180.0,FRA,27.947980835,57.0,1279.0,6-4 6-3,3,R16,67.0,13.0,1.0,77.0,46.0,39.0,11.0,10.0,5.0,5.0,8.0,2.0,58.0,34.0,24.0,10.0,9.0,1.0,3.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2009-424,San Jose,Hard,32,A,20090209,23,103888,5.0,,Mardy Fish,R,188.0,USA,27.1704312115,24.0,2270.0,104545,,WC,John Isner,R,206.0,USA,23.7919233402,139.0,635.0,6-2 6-7(4) 7-5,3,R16,139.0,13.0,4.0,94.0,50.0,44.0,26.0,16.0,2.0,2.0,15.0,2.0,115.0,70.0,51.0,22.0,16.0,5.0,8.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2009-424,San Jose,Hard,32,A,20090209,24,105223,2.0,,Juan Martin Del Potro,R,198.0,ARG,20.3805612594,7.0,4350.0,105453,,,Kei Nishikori,R,178.0,JPN,19.1156741958,56.0,1281.0,6-2 6-2,3,R16,75.0,8.0,1.0,52.0,29.0,21.0,13.0,8.0,5.0,6.0,1.0,2.0,51.0,22.0,14.0,7.0,8.0,4.0,9.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2009-424,San Jose,Hard,32,A,20090209,25,104053,1.0,,Andy Roddick,R,188.0,USA,26.4476386037,6.0,4510.0,103163,,,Tommy Haas,R,188.0,GER,30.855578371,65.0,1140.0,7-5 6-4,3,QF,98.0,8.0,1.0,63.0,39.0,31.0,15.0,11.0,0.0,0.0,5.0,4.0,80.0,47.0,31.0,17.0,11.0,6.0,8.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2009-424,San Jose,Hard,32,A,20090209,26,103285,4.0,,Radek Stepanek,R,185.0,CZE,30.2039698836,21.0,2440.0,104167,,Q,Todd Widom,R,,USA,25.7987679671,270.0,269.0,5-7 6-0 6-0,3,QF,88.0,9.0,1.0,59.0,46.0,36.0,10.0,12.0,0.0,1.0,1.0,1.0,69.0,45.0,27.0,7.0,12.0,3.0,9.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2009-424,San Jose,Hard,32,A,20090209,27,103484,3.0,,James Blake,R,185.0,USA,29.1197809719,11.0,3230.0,105023,6.0,,Sam Querrey,R,198.0,USA,21.3442847365,34.0,1720.0,7-6(9) 6-3,3,QF,67.0,5.0,3.0,72.0,44.0,34.0,19.0,11.0,2.0,3.0,16.0,1.0,63.0,38.0,31.0,13.0,10.0,4.0,6.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2009-424,San Jose,Hard,32,A,20090209,28,103888,5.0,,Mardy Fish,R,188.0,USA,27.1704312115,24.0,2270.0,105223,2.0,,Juan Martin Del Potro,R,198.0,ARG,20.3805612594,7.0,4350.0,6-3 6-4,3,QF,88.0,19.0,1.0,68.0,39.0,30.0,18.0,10.0,4.0,4.0,6.0,3.0,67.0,44.0,30.0,11.0,9.0,5.0,7.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2009-424,San Jose,Hard,32,A,20090209,29,103285,4.0,,Radek Stepanek,R,185.0,CZE,30.2039698836,21.0,2440.0,104053,1.0,,Andy Roddick,R,188.0,USA,26.4476386037,6.0,4510.0,3-6 7-6(5) 6-4,3,SF,133.0,12.0,4.0,104.0,57.0,43.0,30.0,15.0,10.0,11.0,19.0,1.0,100.0,78.0,63.0,9.0,16.0,3.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2009-424,San Jose,Hard,32,A,20090209,30,103888,5.0,,Mardy Fish,R,188.0,USA,27.1704312115,24.0,2270.0,103484,3.0,,James Blake,R,185.0,USA,29.1197809719,11.0,3230.0,6-3 6-2,3,SF,60.0,16.0,2.0,43.0,29.0,27.0,9.0,9.0,0.0,0.0,4.0,2.0,52.0,24.0,14.0,14.0,8.0,1.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2009-424,San Jose,Hard,32,A,20090209,31,103285,4.0,,Radek Stepanek,R,185.0,CZE,30.2039698836,21.0,2440.0,103888,5.0,,Mardy Fish,R,188.0,USA,27.1704312115,24.0,2270.0,3-6 6-4 6-2,3,F,111.0,5.0,3.0,81.0,58.0,46.0,9.0,13.0,2.0,3.0,16.0,0.0,84.0,52.0,37.0,16.0,14.0,3.0,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2009-425,Barcelona,Clay,56,A,20090420,1,104523,,Q,Frederico Gil,R,178.0,POR,24.0739219713,75.0,976.0,104229,,,Yen Hsun Lu,R,180.0,TPE,25.6837782341,63.0,1082.0,6-2 6-1,3,R64,62.0,0.0,2.0,42.0,25.0,20.0,12.0,8.0,0.0,0.0,2.0,1.0,42.0,27.0,15.0,6.0,7.0,0.0,4.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,2,103294,,,Christophe Rochus,R,170.0,BEL,30.3463381246,61.0,1104.0,103534,,,Nicolas Devilder,L,173.0,FRA,29.0704996578,64.0,1080.0,6-4 6-4,3,R64,94.0,4.0,0.0,72.0,38.0,28.0,18.0,10.0,5.0,6.0,6.0,2.0,65.0,38.0,23.0,15.0,10.0,9.0,12.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,3,104755,13.0,,Richard Gasquet,R,185.0,FRA,22.8391512663,21.0,1985.0,103401,,,Jan Hernych,R,190.0,CZE,29.787816564,62.0,1100.0,4-6 6-3 6-2,3,R64,110.0,7.0,3.0,80.0,51.0,37.0,17.0,14.0,1.0,3.0,6.0,2.0,72.0,47.0,30.0,14.0,13.0,3.0,7.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,4,104597,10.0,,Nicolas Almagro,R,183.0,ESP,23.6632443532,22.0,1980.0,103812,,,Victor Hanescu,R,198.0,ROU,27.7481177276,35.0,1566.0,3-6 7-6(7) 2-2 RET,3,R64,122.0,8.0,3.0,78.0,46.0,37.0,16.0,12.0,4.0,5.0,5.0,1.0,95.0,67.0,46.0,16.0,13.0,6.0,6.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,5,103428,,,Juan Ignacio Chela,R,190.0,ARG,29.6399726215,155.0,525.0,105064,,,Thomaz Bellucci,L,188.0,BRA,21.3059548255,73.0,984.0,6-2 3-6 6-4,3,R64,126.0,2.0,2.0,78.0,53.0,40.0,13.0,13.0,4.0,6.0,3.0,0.0,77.0,49.0,30.0,17.0,14.0,1.0,5.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,6,103857,,,Igor Kunitsyn,R,180.0,RUS,27.5537303217,38.0,1523.0,103507,,WC,Juan Carlos Ferrero,R,183.0,ESP,29.1854893908,70.0,990.0,7-5 7-6(3),3,R64,115.0,4.0,0.0,83.0,72.0,42.0,7.0,12.0,5.0,8.0,2.0,1.0,89.0,66.0,39.0,9.0,12.0,8.0,12.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,7,103096,,,Arnaud Clement,R,173.0,FRA,31.3401779603,57.0,1144.0,103084,,,Guillermo Canas,R,185.0,ARG,31.4004106776,113.0,751.0,7-6(0) 6-3,3,R64,113.0,5.0,1.0,60.0,44.0,36.0,6.0,10.0,2.0,4.0,2.0,2.0,76.0,41.0,24.0,16.0,11.0,6.0,10.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,8,103490,,Q,Santiago Ventura,R,183.0,ESP,29.2895277207,117.0,708.0,104719,,,Marcel Granollers,R,190.0,ESP,23.022587269,93.0,863.0,7-6(3) 6-3,3,R64,116.0,5.0,0.0,76.0,38.0,29.0,22.0,11.0,5.0,7.0,4.0,2.0,80.0,50.0,33.0,13.0,10.0,7.0,10.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,9,103852,16.0,,Feliciano Lopez,L,188.0,ESP,27.5811088296,33.0,1590.0,103813,,,Jarkko Nieminen,L,185.0,FIN,27.742642026,50.0,1240.0,6-2 6-1,3,R64,52.0,8.0,3.0,40.0,23.0,19.0,11.0,7.0,2.0,2.0,3.0,2.0,44.0,28.0,15.0,5.0,8.0,1.0,6.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,10,103285,9.0,,Radek Stepanek,R,185.0,CZE,30.3956194387,19.0,2370.0,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,25.87816564,71.0,990.0,6-4 2-6 6-4,3,R64,125.0,3.0,4.0,94.0,66.0,48.0,15.0,14.0,11.0,13.0,2.0,5.0,91.0,56.0,36.0,21.0,14.0,7.0,9.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,11,104386,,,Janko Tipsarevic,R,180.0,SRB,24.8268309377,55.0,1150.0,103656,,,Albert Montanes,R,175.0,ESP,28.3969883641,32.0,1609.0,6-4 7-6(1),3,R64,123.0,7.0,1.0,84.0,48.0,35.0,18.0,11.0,7.0,9.0,3.0,2.0,76.0,44.0,29.0,14.0,11.0,6.0,9.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,12,104022,,,Mikhail Youzhny,R,183.0,RUS,26.8199863107,72.0,985.0,104678,,,Viktor Troicki,R,193.0,SRB,23.189596167,36.0,1527.0,6-7(5) 7-6(6) 6-3,3,R64,164.0,1.0,1.0,121.0,90.0,61.0,13.0,17.0,3.0,7.0,13.0,2.0,121.0,78.0,53.0,20.0,16.0,9.0,14.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,13,103292,,WC,Gaston Gaudio,R,175.0,ARG,30.3627652293,966.0,18.0,103675,,,Diego Junqueira,L,178.0,ARG,28.3093771389,77.0,965.0,6-4 3-6 6-4,3,R64,134.0,5.0,2.0,100.0,62.0,36.0,20.0,14.0,6.0,11.0,3.0,3.0,83.0,50.0,31.0,15.0,15.0,1.0,7.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,14,103252,,WC,Alberto Martin,R,175.0,ESP,30.6666666667,102.0,831.0,102967,,,Marc Gicquel,R,188.0,FRA,32.0574948665,53.0,1223.0,6-3 6-4,3,R64,83.0,4.0,3.0,60.0,37.0,26.0,12.0,10.0,5.0,8.0,1.0,0.0,70.0,48.0,25.0,8.0,9.0,8.0,13.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,15,104214,12.0,,Igor Andreev,R,185.0,RUS,25.7686516085,26.0,1795.0,104312,,,Andreas Seppi,R,190.0,ITA,25.1608487337,40.0,1495.0,6-3 3-6 7-5,3,R64,131.0,9.0,5.0,98.0,56.0,35.0,22.0,15.0,5.0,9.0,4.0,1.0,87.0,63.0,41.0,11.0,15.0,3.0,8.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,16,104417,14.0,,Robin Soderling,R,193.0,SWE,24.681724846,24.0,1850.0,104559,,,Teymuraz Gabashvili,R,188.0,RUS,23.909650924,67.0,1036.0,6-1 6-4,3,R64,61.0,7.0,2.0,50.0,33.0,25.0,11.0,9.0,1.0,2.0,3.0,2.0,47.0,27.0,15.0,9.0,8.0,4.0,8.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,17,103808,,,Potito Starace,R,188.0,ITA,27.7672826831,101.0,838.0,105208,,,Ernests Gulbis,R,190.0,LAT,20.6379192334,42.0,1393.0,4-6 6-3 6-3,3,R64,105.0,1.0,1.0,74.0,51.0,34.0,17.0,14.0,5.0,8.0,1.0,4.0,91.0,59.0,36.0,15.0,14.0,4.0,9.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,18,105062,,Q,Mikhail Kukushkin,R,183.0,KAZ,21.3169062286,172.0,445.0,105137,,Q,Pere Riba,R,183.0,ESP,21.0349075975,146.0,561.0,6-2 7-6(5),3,R64,94.0,5.0,1.0,74.0,47.0,33.0,14.0,10.0,5.0,6.0,6.0,1.0,59.0,29.0,24.0,13.0,10.0,1.0,4.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,19,104076,,,Jose Acasuso,R,190.0,ARG,26.4996577687,45.0,1310.0,104534,,,Dudi Sela,R,175.0,ISR,24.0438056126,59.0,1112.0,6-4 7-5,3,R64,98.0,4.0,2.0,70.0,39.0,26.0,19.0,11.0,3.0,5.0,0.0,1.0,67.0,42.0,27.0,11.0,11.0,2.0,6.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,20,104593,,Q,Daniel Gimeno Traver,R,185.0,ESP,23.7015742642,83.0,922.0,104926,,Q,Fabio Fognini,R,178.0,ITA,21.9082819986,84.0,915.0,6-1 6-3,3,R64,65.0,3.0,0.0,50.0,33.0,21.0,10.0,8.0,1.0,3.0,2.0,3.0,47.0,33.0,12.0,5.0,8.0,3.0,9.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,21,104338,,,Juan Monaco,R,185.0,ARG,25.0595482546,58.0,1130.0,103498,11.0,,Marat Safin,R,193.0,RUS,29.2292950034,20.0,2105.0,6-4 6-1,3,R64,66.0,2.0,1.0,52.0,41.0,33.0,6.0,9.0,2.0,2.0,1.0,0.0,45.0,20.0,12.0,15.0,8.0,2.0,5.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,22,104607,15.0,,Tomas Berdych,R,196.0,CZE,23.5893223819,28.0,1780.0,103506,,,Martin Vassallo Arguello,R,183.0,ARG,29.1909650924,48.0,1265.0,5-2 RET,3,R64,40.0,1.0,1.0,24.0,18.0,13.0,4.0,4.0,1.0,1.0,0.0,1.0,22.0,15.0,10.0,2.0,3.0,1.0,2.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,23,103169,,,Oscar Hernandez,R,180.0,ESP,31.0280629706,68.0,1004.0,104724,,,Eduardo Schwank,R,183.0,ARG,22.9924709103,54.0,1185.0,6-2 6-4,3,R64,78.0,5.0,0.0,49.0,34.0,22.0,11.0,9.0,0.0,2.0,1.0,3.0,54.0,33.0,17.0,8.0,9.0,6.0,11.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,24,102839,,Q,Nicolas Lapentti,R,188.0,ECU,32.6844626968,74.0,978.0,103908,,,Paul Henri Mathieu,R,185.0,FRA,27.2689938398,37.0,1525.0,6-4 2-6 6-2,3,R64,124.0,6.0,0.0,76.0,50.0,35.0,17.0,13.0,5.0,7.0,2.0,1.0,80.0,50.0,33.0,15.0,13.0,4.0,7.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,25,104745,1.0,,Rafael Nadal,L,185.0,ESP,22.8802190281,1.0,15390.0,104523,,Q,Frederico Gil,R,178.0,POR,24.0739219713,75.0,976.0,6-2 6-2,3,R32,90.0,1.0,0.0,51.0,34.0,23.0,12.0,8.0,3.0,3.0,3.0,3.0,57.0,38.0,20.0,10.0,8.0,3.0,7.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,26,103294,,,Christophe Rochus,R,170.0,BEL,30.3463381246,61.0,1104.0,104755,13.0,,Richard Gasquet,R,185.0,FRA,22.8391512663,21.0,1985.0,6-1 6-7(2) 6-3,3,R32,137.0,6.0,1.0,113.0,73.0,53.0,18.0,15.0,7.0,9.0,14.0,3.0,85.0,46.0,31.0,18.0,13.0,2.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,27,104597,10.0,,Nicolas Almagro,R,183.0,ESP,23.6632443532,22.0,1980.0,103428,,,Juan Ignacio Chela,R,190.0,ARG,29.6399726215,155.0,525.0,3-6 7-6(4) 6-3,3,R32,144.0,11.0,0.0,96.0,56.0,39.0,19.0,16.0,5.0,11.0,2.0,4.0,107.0,66.0,38.0,22.0,14.0,7.0,12.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,28,103900,7.0,,David Nalbandian,R,180.0,ARG,27.2991101985,15.0,2625.0,103857,,,Igor Kunitsyn,R,180.0,RUS,27.5537303217,38.0,1523.0,7-5 6-4,3,R32,87.0,1.0,4.0,62.0,30.0,21.0,13.0,11.0,2.0,6.0,1.0,1.0,64.0,53.0,26.0,5.0,11.0,6.0,12.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,29,103786,3.0,,Nikolay Davydenko,R,178.0,RUS,27.8822724162,8.0,3675.0,103096,,,Arnaud Clement,R,173.0,FRA,31.3401779603,57.0,1144.0,7-6(2) 6-2,3,R32,117.0,5.0,1.0,68.0,50.0,40.0,9.0,10.0,2.0,2.0,1.0,3.0,85.0,44.0,24.0,24.0,10.0,9.0,11.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,30,103852,16.0,,Feliciano Lopez,L,188.0,ESP,27.5811088296,33.0,1590.0,103490,,Q,Santiago Ventura,R,183.0,ESP,29.2895277207,117.0,708.0,2-6 6-4 6-3,3,R32,117.0,3.0,0.0,95.0,57.0,38.0,21.0,14.0,6.0,9.0,4.0,3.0,73.0,42.0,28.0,18.0,13.0,6.0,9.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,31,103285,9.0,,Radek Stepanek,R,185.0,CZE,30.3956194387,19.0,2370.0,104386,,,Janko Tipsarevic,R,180.0,SRB,24.8268309377,55.0,1150.0,7-6(2) 6-0,3,R32,94.0,4.0,1.0,53.0,30.0,24.0,15.0,9.0,2.0,3.0,5.0,1.0,64.0,26.0,17.0,15.0,9.0,4.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,32,104527,8.0,,Stanislas Wawrinka,R,183.0,SUI,24.0629705681,12.0,2980.0,104022,,,Mikhail Youzhny,R,183.0,RUS,26.8199863107,72.0,985.0,7-5 6-1,3,R32,88.0,6.0,1.0,71.0,45.0,31.0,16.0,10.0,9.0,10.0,2.0,1.0,57.0,30.0,21.0,9.0,9.0,3.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,33,103990,6.0,,Tommy Robredo,R,180.0,ESP,26.970568104,16.0,2570.0,103292,,WC,Gaston Gaudio,R,175.0,ARG,30.3627652293,966.0,18.0,7-6(6) 6-1,3,R32,91.0,2.0,2.0,65.0,37.0,27.0,13.0,10.0,4.0,6.0,0.0,3.0,68.0,43.0,25.0,10.0,9.0,4.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2009-425,Barcelona,Clay,56,A,20090420,34,104214,12.0,,Igor Andreev,R,185.0,RUS,25.7686516085,26.0,1795.0,103252,,WC,Alberto Martin,R,175.0,ESP,30.6666666667,102.0,831.0,6-2 6-2,3,R32,63.0,1.0,0.0,41.0,28.0,24.0,9.0,8.0,1.0,1.0,0.0,5.0,54.0,26.0,14.0,14.0,8.0,3.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
